-18,97,6,-564,12,2,0,585
-13,97,8,-596,368,34,0,870
-9,95,10,-510,420,55,0,49
-19,97,12,-336,506,49,0,249
-33,106,18,-135,311,-15,0,-486
-32,108,24,-81,-5,-150,0,168
-25,103,24,-151,-4,-277,0,484
-49,97,20,-293,29,-289,0,-95
-56,101,51,-560,-213,-79,0,726
-63,129,104,-789,-105,-126,1,981
-81,162,105,-1178,-142,-578,1,1741
-60,179,76,-1759,-142,-713,1,1116
-47,183,56,-2401,28,-602,1,-2952
-30,165,40,-3083,68,-784,1,-4051
-20,135,27,-3832,246,-957,1,-3378
-14,96,18,-4575,257,-1088,1,-5277
-2,59,12,-5224,101,-1081,1,-4112
5,26,9,-5829,260,-1161,1,4957
9,0,-4,-6355,140,-1408,1,-7465
10,-21,-13,-6739,155,-1360,1,8087
0,-32,-6,-6831,212,-946,1,6610
-8,-34,19,-6793,140,-454,1,7159
-17,-28,50,-6593,282,-190,1,6237
-26,-11,73,-6325,312,79,1,-6555
-40,-3,88,-6004,130,235,1,-5989
-44,-1,95,-5640,219,364,1,-6088
-44,16,116,-5216,292,482,1,5333
-61,26,118,-4822,180,463,1,5117
-55,41,133,-4585,-49,422,1,-4328
-41,41,147,-4359,227,343,1,4131
-48,43,169,-4218,187,236,1,4224
-36,54,175,-4056,395,162,1,3655
-51,76,166,-4042,521,24,1,3331
-60,91,140,-4298,705,-130,0,-4712
-59,103,132,-4813,440,-567,0,-4506
-39,85,106,-5338,279,-900,1,-5720
-37,66,89,-5770,286,-932,1,-5129
-34,51,74,-6096,289,-932,1,-5399
-28,31,56,-6397,325,-971,1,-6733
-19,15,42,-6715,425,-1014,1,-6227
-6,0,24,-7101,497,-1245,1,-7824
6,-20,-2,-7483,681,-1407,1,6906
-8,-36,-12,-7629,690,-1034,1,-7004
-12,-45,-1,-7619,185,-690,1,-8175
-11,-33,34,-7476,7,-240,1,7632
-25,-20,66,-7240,103,59,1,-7250
-42,-13,76,-6999,180,140,1,-6917
-31,-3,94,-6816,77,226,1,-6770
-32,7,99,-6573,153,414,1,6355
-40,20,97,-6347,146,610,1,6763
-37,43,132,-6109,126,689,1,5531
-48,37,151,-5851,291,554,1,5453
-67,50,155,-5672,548,386,1,5481
-71,60,166,-5795,245,141,1,5637
-48,46,171,-6067,211,-110,1,-6054
-44,69,183,-6313,436,-4,1,-6598
-48,89,160,-6387,394,-385,1,-6190
-50,85,124,-6586,406,-612,1,-6744
-44,81,103,-6946,385,-674,1,-6176
-43,76,84,-7241,305,-1049,1,-6481
-33,49,48,-7581,259,-1336,1,-6539
-12,27,30,-7923,438,-1260,1,-7075
-11,13,24,-8253,685,-1218,1,-9805
1,-11,5,-8648,603,-1509,1,-9846
12,-38,-5,-8854,426,-1206,1,10148
-3,-54,-11,-8690,282,-873,1,-9150
-30,-57,15,-8444,-86,-370,1,-8695
-37,-39,56,-8164,2,17,1,-8138
-48,-19,76,-7998,28,74,1,-7962
-46,-12,71,-8001,-103,273,1,7765
-13,3,86,-8078,-91,489,1,-7781
-18,14,114,-8005,271,617,1,7244
-24,24,118,-7842,361,545,1,7571
-40,34,130,-7657,511,532,1,7815
-47,36,163,-7643,344,388,1,7596
-54,32,169,-7793,434,249,1,8068
-50,47,192,-8120,298,178,1,7922
-40,62,174,-8372,512,-40,1,-8737
-57,76,153,-8553,609,-338,1,-8887
-67,79,127,-8784,364,-707,1,-8593
-55,70,109,-9046,223,-976,1,-8284
-46,52,91,-9288,186,-1114,1,-8422
-37,33,66,-9509,325,-1127,1,-8260
-38,14,49,-9781,409,-1107,1,-9191
-26,1,40,-10071,240,-1081,1,-9134
-5,-17,27,-10335,262,-1114,0,11532
4,-27,18,-10409,280,-1040,0,-11698
0,-38,7,-10342,357,-894,0,-10846
-9,-43,12,-10182,161,-547,0,9578
-2,-37,32,-9902,-31,-130,0,-9782
-23,-17,69,-9550,133,157,0,-9493
