-15,99,9,37,2,-1,0,65
-15,99,9,35,3,-2,0,71
-15,99,10,33,0,1,0,-70
-14,99,10,35,1,1,0,-70
-15,99,10,39,3,2,0,-68
-15,99,10,41,2,0,0,-79
-15,100,10,43,-3,0,0,75
-24,125,48,7,-40,-182,0,-206
-47,168,162,-253,30,-859,1,-928
-23,203,215,-894,727,-1427,1,-1074
-33,227,197,-1641,791,-1405,1,-7
-37,222,132,-2349,308,-1390,1,-3337
-39,184,81,-2743,-98,-1344,1,3876
-50,147,59,-2736,-409,-1350,1,3816
-44,115,55,-2352,-574,-1365,1,3626
-20,109,49,-1818,-313,-1226,1,676
-29,77,3,-1505,907,-1286,1,-832
-38,33,-64,-1509,1113,-1468,1,1086
-43,-10,-86,-1816,1029,-1069,1,-1868
-12,-39,-141,-2627,400,-1128,1,-3864
34,-71,-142,-2941,-326,-475,1,-2826
3,-42,-94,-3001,-99,229,1,2891
5,-13,-54,-2994,115,430,1,-2644
-11,6,-42,-2911,656,580,1,-2989
-28,24,-19,-2505,207,922,1,-2704
-52,39,13,-1840,335,1089,1,571
-86,86,60,-953,398,1102,1,1604
-89,102,77,-46,1,1109,1,1033
-70,137,79,1087,-16,1178,1,42
-59,193,91,2409,-39,1187,1,3407
-40,227,84,3696,346,1186,1,-2844
-92,227,71,4880,321,488,1,-4934
-201,224,221,5811,-955,450,1,5181
-120,172,110,5248,-921,-1381,1,-4811
-114,85,0,4467,-342,-665,1,-4762
-168,133,5,3288,137,312,1,-3406
-164,184,13,1933,-479,-80,1,-1546
-152,195,4,604,-354,-114,1,-800
-134,199,-14,-725,-280,-140,1,-773
-96,179,-41,-2054,-633,-55,1,-2701
-42,140,-17,-3408,-275,269,1,3558
-24,103,26,-4738,-157,448,0,-5046
26,87,63,-6067,-345,276,1,6031
63,49,85,-7350,-93,-82,1,-7393
86,-8,98,-8066,6,-345,1,-7920
74,-31,107,-8197,103,-483,1,-8638
60,-34,88,-7726,-27,-653,1,7421
27,2,77,-6831,13,-619,1,6302
11,21,59,-5681,125,-735,1,5301
-22,58,43,-4359,243,-667,1,-4969
-50,90,32,-3036,571,-577,1,-3049
-90,127,-15,-1714,960,-1171,1,456
-142,104,-69,-367,1077,-1354,1,176
-123,106,-54,954,199,-634,1,-291
-115,135,-63,2276,626,-337,1,-2831
-93,148,-65,3598,368,-124,1,-3983
-122,156,-36,4826,269,115,1,4961
-115,150,25,5670,1044,296,1,-5093
-179,141,35,5659,839,-176,1,5612
-103,125,30,5256,-127,-676,1,-5716
-74,155,71,4812,-359,-722,1,-4590
-58,174,93,4363,-113,-1138,1,-5572
-72,184,108,3798,-19,-1246,1,-2698
-47,196,114,3187,-56,-1368,1,-2441
-35,183,99,2605,213,-1384,1,3946
-41,157,83,2125,184,-1362,1,3393
-39,130,63,1836,4,-1359,1,766
-34,115,47,1679,82,-1348,1,992
-39,81,10,1438,615,-1371,1,733
-49,44,-26,1027,700,-1302,1,-941
-29,13,-73,384,586,-1199,1,-1855
24,-46,-146,-383,-121,-1342,1,-1181
34,-80,-149,-581,-611,-602,1,-646
3,-50,-91,-522,-244,103,1,758
-10,-29,-46,-453,-8,-8,1,511
-28,-28,-50,-378,378,-32,1,-47
-20,-13,-41,-258,298,463,1,464
-40,17,-35,150,483,1017,1,667
-52,56,4,642,534,1133,1,-1270
-74,88,68,1436,-40,1109,1,440
-92,117,76,2057,6,1146,1,-3093
-56,127,90,2586,83,1146,1,-3619
-49,174,87,3377,617,1185,1,-2868
-100,189,75,4477,118,1171,1,-5391
-57,206,105,5718,-353,950,1,5148
-129,169,103,6736,-221,854,1,6551
-99,208,152,7042,-1194,332,1,7758
-57,146,66,6775,-315,-869,1,-6339
-95,107,14,6218,-373,-919,0,-6802
-99,105,23,5624,-392,-560,0,-5711
-129,125,31,4712,-111,-520,1,-4321
-125,133,21,3452,-24,-628,1,-4088
-120,134,8,2123,-106,-617,1,-2737
-106,115,11,769,-106,-256,1,-902
-94,108,29,-560,-48,-29,1,563
-87,79,23,-1889,431,-18,1,-1748
-109,61,4,-3219,452,215,1,3543
-87,68,32,-4573,324,749,1,4676
-9,72,85,-5902,-141,513,1,-5527
55,35,106,-7182,-100,164,1,7351
62,5,106,-7880,36,-21,1,7845
57,0,110,-7992,94,-286,1,7712
33,-11,98,-7604,138,-576,1,-8013
20,7,94,-6804,-79,-629,1,-6376
25,39,79,-5581,160,-700,1,6053
-11,88,51,-4234,395,-805,1,-4677
-68,128,6,-2912,924,-1051,1,-3104
-128,120,-43,-1590,505,-1376,1,701
-158,93,-60,-502,-245,-1066,1,-1489
-136,103,-41,772,1058,-471,1,-1596
-143,91,-33,1785,35,-364,1,-1864
-60,120,-26,3107,542,-63,1,-3675
-126,146,-44,4429,1081,-276,1,-5281
-125,141,-13,5364,545,-569,1,-5140
-97,70,44,6043,612,-513,1,6134
-162,103,84,6435,1134,-436,1,7279
-130,105,66,6276,84,-910,1,7156
-107,104,85,5970,-29,-834,1,-5212
-105,125,116,5439,157,-879,1,5806
-83,144,130,4663,500,-1014,1,4213
-80,139,125,3760,519,-1106,1,2140
-75,133,127,2772,158,-1221,1,3645
-51,118,134,1887,12,-1328,1,701
-23,106,114,1320,182,-1370,1,202
-37,81,60,846,335,-1389,1,1831
-18,42,17,382,110,-1279,1,1479
-33,26,-22,111,443,-1117,1,-1445
-46,-12,-66,-165,21,-1023,1,-812
-22,-27,-78,-498,-271,-799,1,928
-3,-51,-89,-710,-154,-647,1,177
-20,-57,-86,-762,96,-312,0,-979
-34,-48,-67,-781,54,-14,1,-889
-33,-33,-48,-849,-97,188,1,-929
-26,-11,-14,-847,614,510,1,203
-39,12,27,-573,599,821,1,876
-78,6,27,-130,931,556,1,349
-77,18,18,399,479,706,1,-734
-44,79,39,1532,75,1182,1,-362
-89,108,20,2852,274,1143,1,-3683
-75,167,39,4169,-761,1197,1,5845
-9,197,100,5103,-337,1197,1,5816
-35,211,77,5984,400,1082,1,-4726
-61,196,67,6920,-39,924,1,6154
-80,191,73,8197,-1198,1054,1,8204
-25,163,93,8731,-734,327,1,8548
-44,127,25,8356,-111,-592,1,-8908
-59,119,-14,7996,-479,-799,1,7615
-65,119,-4,7665,-744,-520,1,7462
-97,141,16,6837,142,-527,1,6347
-120,146,-2,5587,-134,-703,1,5903
-116,152,-10,4257,-223,-449,1,4446
-130,150,-15,2928,-197,-243,1,2908
-109,137,-15,1599,-316,-49,1,2012
-97,114,-13,244,-180,139,1,-210
-90,99,-6,-1084,-209,330,1,1437
-38,82,24,-2414,-317,407,1,-2475
34,58,61,-3743,-414,72,1,3949
72,14,69,-4896,-226,-262,1,-4860
49,-25,79,-5499,241,-297,1,-5319
36,-33,102,-5575,146,-253,1,-5578
8,-30,108,-5185,284,-425,1,-5263
-12,-6,94,-4606,177,-587,1,4949
-20,12,72,-3755,92,-715,1,-3177
-25,32,45,-2732,283,-749,1,-2379
-59,38,8,-1540,420,-896,1,-1232
-78,28,-2,-256,602,-908,1,381
-98,56,-21,1090,543,-1032,1,-533
-107,69,-28,2412,325,-644,1,-2718
-121,103,-29,3734,318,-544,1,-3512
-126,120,-25,5056,301,-225,1,-4628
-103,134,-12,6403,-3,175,1,-6471
-96,146,-6,7570,355,305,1,7435
-117,145,49,8416,-108,306,1,8558
-121,156,91,8417,304,-458,1,8356
-65,115,67,7974,140,-990,1,7172
-51,106,89,7629,158,-814,0,7805
-62,137,130,7236,224,-874,1,8184
-50,143,117,6760,231,-1170,1,7894
-53,139,97,6296,99,-1279,1,7384
-50,133,107,5933,-26,-1300,1,-4860
-43,119,108,5649,153,-1404,1,5057
-51,100,98,5418,88,-1431,1,4307
-49,80,74,5282,-142,-1455,1,-4521
-54,53,68,5255,-148,-1371,1,-4362
-55,45,65,5223,-140,-1356,1,-4607
-40,22,12,5181,185,-1407,1,4548
-35,-19,-36,5138,-20,-1305,1,-4362
-7,-57,-57,5311,-496,-987,1,-5776
-30,-48,-32,5749,33,-693,1,5326
-66,-51,-36,5949,213,-725,1,5487
-66,-64,-56,6052,193,-562,1,5406
-67,-57,-48,6114,377,-167,1,5739
-67,-35,-28,6100,409,106,1,-5728
-57,-16,-17,5931,458,310,1,-6132
-33,18,-10,5694,607,681,1,5872
-33,26,3,5617,495,1067,1,-4112
-50,38,26,5750,532,1081,1,-4182
-65,61,34,6094,712,1103,1,-4374
-65,138,33,6700,1053,1217,1,-6681
-105,178,27,7669,581,1156,1,-7159
-100,190,37,8768,-31,1125,1,9920
-85,174,30,9610,305,871,1,-10044
-87,171,35,10479,-31,781,1,11041
-68,162,34,11087,53,298,1,-10897
-70,148,68,11475,129,123,1,-11456
-150,173,82,11331,71,-378,1,11540
-69,117,17,11077,-751,-979,1,-10843
-71,87,1,10839,-96,-598,1,-10319
-114,104,-3,10445,209,-427,1,-10671
-119,120,-11,9700,-149,-480,1,9384
