-30,94,-15,-4,1,-1,0,77
-31,94,-15,-4,0,-6,0,74
-30,94,-15,-8,2,-8,0,77
-30,94,-15,-13,3,-5,0,68
-30,94,-15,-15,2,-4,0,64
-30,94,-15,-18,3,-5,0,89
-30,94,-15,-18,1,-4,0,92
-30,94,-16,-16,2,-2,0,66
-29,94,-15,-14,4,0,0,-72
-30,94,-16,-10,7,1,0,-66
-30,94,-15,-3,4,3,0,-75
-30,95,-15,4,9,1,0,66
-30,94,-15,11,6,1,0,67
-30,94,-15,21,1,0,0,91
-31,95,-15,30,1,-3,0,-81
-32,95,-16,32,7,-4,0,-106
-31,94,-16,26,1,-3,0,-85
-30,94,-16,24,-9,1,0,-96
-29,94,-18,22,-8,3,0,-68
-28,96,-17,19,-16,14,0,-124
-26,95,-17,17,-5,20,0,-86
-24,94,-17,33,-16,26,0,-112
-23,94,-17,92,-39,36,0,-5
-25,94,-19,175,-33,38,0,-256
-27,95,-17,277,-62,50,0,-334
-27,95,-17,367,-2,26,0,-292
-28,93,-20,430,51,13,0,455
-25,95,-22,496,48,2,0,402
-25,99,-25,565,100,8,0,568
-22,101,-23,619,97,15,0,609
-18,99,-19,668,109,36,0,695
-21,99,-17,720,28,41,0,640
-19,98,-17,759,-36,40,0,-671
-17,100,-19,789,-67,21,0,-807
-15,98,-21,804,-63,13,0,-878
-15,98,-20,816,-46,9,0,-874
-15,97,-18,809,-62,2,0,-875
-13,99,-16,788,-28,10,0,-872
-20,100,-19,761,6,-8,0,-672
-19,98,-19,726,-41,8,0,-663
-16,100,-17,686,-56,6,0,-743
-16,94,-18,645,-33,-8,0,736
-17,96,-18,634,-62,35,0,-520
-17,103,-16,669,-103,46,0,-688
-18,98,-17,700,-62,19,0,-756
-16,96,-19,699,-30,1,0,-729
-15,98,-22,696,-23,-4,0,726
-16,97,-22,702,-44,11,0,-744
-16,98,-20,709,-43,15,0,-669
-17,98,-20,706,-8,5,0,-676
-18,98,-21,705,-6,4,0,-678
-18,97,-20,694,2,6,0,723
-17,97,-19,686,-1,7,0,-713
-17,97,-20,680,7,4,0,715
-17,98,-19,681,3,7,0,719
-18,100,-16,682,13,13,0,722
-19,101,-11,669,41,0,0,715
-20,101,-9,610,106,-37,0,-593
-21,100,-8,539,88,-36,0,-534
-22,96,-3,472,16,-13,0,-434
-21,94,3,419,-9,-32,0,-512
-23,94,0,380,28,-78,0,359
-26,93,-4,363,5,-59,0,-274
-26,90,-7,333,-21,-21,0,266
-22,85,-9,281,-53,58,0,-350
-20,98,-11,252,-121,91,0,-167
-17,104,-20,255,-152,109,0,-109
-17,102,-24,288,-157,156,0,-324
-18,94,-26,340,-156,125,0,-487
-22,95,-31,388,-94,66,0,-462
-28,97,-32,420,-40,62,0,-475
-31,98,-29,426,-44,43,0,-457
-30,97,-31,397,-16,3,0,-482
-29,94,-33,351,20,13,0,294
-28,93,-30,315,11,18,0,379
-27,94,-29,282,-20,2,0,-338
-25,99,-25,239,12,-2,0,-132
-24,105,-22,166,49,-29,0,-227
-19,107,-20,84,98,-40,0,-122
-20,95,-18,12,152,-38,0,-239
-24,94,-15,-4,24,-15,0,80
-20,93,-11,-1,10,-4,0,79
-27,90,-10,11,105,-55,0,-32
-30,90,-14,45,48,-90,0,-13
-31,94,-18,93,22,-73,0,-81
-33,95,-18,113,40,-32,0,-43
-31,92,-17,98,10,9,0,49
-28,93,-14,78,-22,57,0,-44
-25,94,-15,84,-62,78,0,-110
-26,100,-19,129,-109,88,0,-217
-24,93,-22,185,-123,80,0,-207
-21,94,-25,232,-111,61,0,-236
-23,103,-30,310,-130,26,0,-452
-23,98,-35,369,-25,6,0,-316
-27,93,-36,432,-55,12,0,-493
-24,91,-32,485,-100,32,0,-504
-24,96,-30,508,-46,-2,0,440
-23,95,-33,483,58,-42,0,-412
-25,95,-33,445,68,-31,0,-387
-23,93,-33,419,-12,-10,0,456
-23,96,-29,410,-38,15,0,-473
-24,98,-30,388,-6,-14,0,486
-26,98,-32,357,14,-2,0,-269
-25,95,-28,315,-10,31,0,-372
-22,94,-24,284,-59,44,0,-341
-20,96,-24,266,-28,10,0,-382
-22,96,-28,253,1,-11,0,-155
-24,95,-28,251,-20,8,0,-178
-23,96,-25,270,-62,18,0,-334
-24,97,-26,280,-33,-2,0,340
-25,96,-26,277,-2,-12,0,380
-25,96,-27,274,-17,-16,0,365
-25,95,-28,270,-9,-16,0,343
-25,95,-28,263,-17,-14,0,324
-25,95,-28,254,-15,-7,0,168
-25,95,-28,241,-15,-6,0,164
-25,95,-28,228,-13,0,0,-183
-24,95,-27,220,-20,1,0,-159
-25,95,-27,213,-9,0,0,-131
-25,95,-27,205,-10,0,0,-156
-25,95,-27,198,-9,0,0,-146
-25,95,-27,190,-8,-2,0,231
-24,95,-28,187,-5,-2,0,239
-26,95,-28,193,-14,-1,0,147
-26,95,-27,198,-16,2,0,-150
-27,95,-28,205,-17,-4,0,130
-27,95,-28,203,-16,-9,0,144
-26,95,-29,189,-8,-8,0,229
-24,95,-29,177,-13,-7,0,237
-24,95,-29,165,-10,-8,0,253
-24,95,-29,166,-13,-6,0,249
-25,95,-29,168,-10,-9,0,240
-26,94,-29,171,-6,-6,0,242
-26,95,-29,174,-12,-7,0,251
-26,94,-29,174,-3,-9,0,253
-27,94,-30,176,-8,-12,0,231
-27,94,-29,175,-7,-9,0,251
-27,94,-30,171,-5,-12,0,255
-27,94,-30,158,0,-16,0,-203
-26,94,-31,150,-2,-11,0,198
-27,94,-31,154,-23,-1,0,212
-27,94,-30,163,-29,4,0,-225
-27,94,-30,171,-28,7,0,-237
-26,94,-31,176,-30,4,0,-243
-24,94,-31,175,-20,-1,0,233
-25,95,-32,179,-16,-10,0,239
-25,95,-33,187,-10,-12,0,220
-27,94,-32,199,-9,-9,0,158
-28,94,-32,208,-11,-17,0,146
-28,94,-33,206,-2,-33,0,136
-29,94,-33,205,-2,-42,0,133
-28,94,-35,193,3,-51,0,-150
-28,94,-34,184,-9,-48,0,249
-27,94,-34,180,-18,-53,0,246
-28,94,-34,175,-3,-70,0,142
-29,92,-35,158,6,-90,0,-162
-28,91,-35,141,9,-102,0,-130
-29,92,-37,110,25,-121,0,-106
-27,95,-36,66,43,-124,0,-119
-28,97,-32,8,76,-127,0,-94
-27,101,-25,-53,91,-120,0,125
-28,97,-18,-121,191,-115,0,220
-37,101,-18,-157,109,-132,0,32
-33,98,-17,-187,-24,-78,0,-177
-28,91,-12,-257,11,-33,0,354
-23,89,-12,-316,10,-16,0,376
-27,91,-13,-306,6,6,0,-383
-35,87,-12,-277,1,23,1,-384
-34,85,-12,-241,-39,50,1,152
-35,85,-13,-172,-111,87,1,234
-35,86,-17,-83,-199,113,1,130
-34,89,-18,-19,-211,140,1,38
-29,93,-19,-14,-161,144,0,108
-25,99,-25,-42,-87,126,0,96
-26,97,-28,-20,-101,147,0,133
-31,100,-24,61,-245,143,0,-42
-26,101,-23,89,-184,75,0,-206
-28,98,-28,65,-8,-7,0,32
-32,93,-30,58,-22,-23,0,100
-31,95,-30,60,-61,-66,0,31
-32,93,-32,46,-9,-106,0,16
-31,93,-35,14,23,-146,0,-236
-32,93,-39,-8,29,-161,0,220
-32,94,-35,-38,23,-135,0,213
-28,106,-27,-71,28,-128,0,76
-30,108,-25,-116,149,-140,0,6
-35,92,-19,-193,213,-68,0,56
-31,84,-8,-274,88,-1,1,263
-25,91,-4,-302,-19,21,0,360
-28,89,-7,-293,34,13,1,-333
-34,87,-7,-284,39,26,1,-342
-33,87,-8,-249,-4,54,1,190
-36,89,-10,-191,-56,59,1,194
-36,89,-10,-131,-96,87,1,250
-35,90,-10,-114,-65,71,0,5
-31,90,-14,-130,-13,49,0,247
-32,97,-21,-123,-20,32,0,33
-33,95,-25,-97,-33,61,0,24
-37,98,-21,-59,-122,84,0,71
-32,102,-22,-27,-160,39,0,204
-31,98,-26,-32,-16,-10,0,-127
-34,91,-27,-35,22,-35,0,116
-33,90,-27,-14,-47,-44,0,-107
-33,92,-27,8,-27,-62,0,75
-35,92,-28,4,47,-97,0,-45
-34,91,-31,-2,61,-126,0,39
-35,91,-33,3,74,-118,0,-104
-36,95,-31,15,46,-110,0,-45
-34,97,-30,22,74,-90,0,-91
-41,89,-23,-1,135,-34,1,194
-42,98,-14,-52,-9,-15,0,-114
-29,95,-11,-178,40,2,0,-209
-28,92,-9,-346,137,-5,0,409
-23,93,-11,-470,67,5,0,-465
-24,93,-9,-493,11,45,0,-395
-31,91,-8,-458,-4,17,0,411
-32,91,-11,-407,-13,15,0,473
-35,89,-13,-335,-45,15,1,281
-35,90,-14,-263,-52,23,0,341
-37,92,-14,-203,-30,6,0,166
-38,95,-16,-187,37,-19,0,250
-39,94,-19,-221,77,-30,0,228
-36,95,-20,-285,69,-13,0,312
-35,93,-20,-362,59,3,0,-320
-33,90,-19,-447,40,28,0,-481
-29,93,-20,-490,-19,37,0,398
-28,90,-22,-475,-11,33,0,423
-31,89,-22,-408,-6,22,1,469
-32,95,-22,-280,-51,-21,0,-359
-33,97,-27,-161,60,-82,0,148
-39,93,-33,-97,180,-105,0,229
-42,90,-33,-78,143,-83,0,193
-39,91,-30,-73,56,-56,0,37
-39,94,-26,-103,64,-64,0,122
-34,96,-27,-190,150,-97,0,18
-32,92,-30,-308,229,-81,0,474
-35,90,-29,-381,153,-29,0,415
-34,88,-24,-386,-51,48,1,494
-32,93,-19,-367,-128,58,0,377
-31,94,-19,-359,-46,14,0,277
-36,94,-21,-365,44,-23,0,317
-35,93,-23,-385,62,-44,0,510
-35,92,-23,-392,47,-44,0,489
-34,92,-22,-392,49,-59,0,486
-35,92,-24,-392,70,-73,0,482
-36,92,-25,-390,66,-70,0,487
-36,92,-24,-393,73,-69,0,495
-36,93,-22,-403,90,-73,0,489
-36,93,-21,-419,113,-83,0,489
-36,92,-21,-437,117,-92,0,499
-35,91,-22,-442,83,-81,0,468
-36,91,-22,-428,50,-69,0,434
-36,91,-23,-427,62,-69,0,444
-36,92,-23,-444,78,-59,0,420
-36,91,-23,-471,86,-43,0,454
-35,91,-22,-492,66,-25,0,479
-35,92,-20,-501,48,-17,0,443
-35,92,-19,-502,47,-16,0,443
-34,93,-18,-501,44,-26,0,430
-33,94,-18,-494,57,-39,0,415
-35,94,-18,-487,81,-56,0,495
-36,95,-16,-494,98,-57,0,454
-33,94,-12,-525,130,-67,0,699
-33,93,-11,-540,113,-70,0,602
-34,90,-9,-545,102,-58,0,526
-35,89,-7,-549,77,-52,1,548
-35,88,-8,-552,75,-59,1,552
-35,87,-11,-554,89,-52,1,575
-37,86,-14,-550,80,-25,1,529
-40,85,-15,-542,24,29,1,-616
-40,88,-17,-562,-38,87,1,559
-37,97,-26,-577,-114,135,0,744
-36,110,-28,-511,-242,194,1,408
-32,111,-24,-411,-240,105,1,376
-29,92,-31,-413,60,-21,0,488
-29,84,-37,-460,254,-52,1,361
-34,84,-40,-427,105,-67,1,464
-32,88,-39,-353,-5,-64,1,-314
-33,92,-38,-329,85,-88,0,273
-35,96,-34,-356,171,-106,0,448
-39,100,-30,-411,181,-142,0,511
-37,104,-30,-480,159,-162,0,434
-42,97,-27,-545,168,-130,0,601
-47,80,-15,-617,19,-86,1,605
-36,85,-10,-724,-83,-99,1,-672
-28,90,-12,-774,13,-101,0,804
-37,78,-12,-736,89,-92,1,703
-44,77,-10,-677,3,-79,1,645
-39,82,-12,-632,-37,-43,1,-518
-44,86,-15,-618,22,7,1,-521
-47,86,-17,-625,-75,86,1,519
-42,95,-17,-663,-178,177,0,754
-37,108,-23,-697,-251,215,0,713
-36,112,-23,-677,-332,244,1,861
-28,104,-17,-658,-285,145,0,893
-22,95,-23,-676,0,-30,0,736
-25,87,-33,-655,190,-142,1,721
-32,83,-39,-610,201,-184,1,630
-33,84,-42,-569,174,-190,1,629
-34,87,-41,-549,156,-157,1,633
-35,97,-34,-521,115,-136,0,668
-40,112,-31,-481,109,-178,1,374
-42,108,-34,-517,245,-189,0,555
-50,76,-21,-646,279,-72,1,959
-38,84,-12,-803,24,-61,1,895
-25,85,-15,-796,-33,-64,1,-837
-42,76,-11,-680,120,-35,1,657
-52,81,-7,-587,10,-77,1,619
-43,84,-11,-546,9,-63,1,609
-49,86,-9,-523,49,-32,1,585
-46,86,-9,-542,-2,9,1,613
-44,88,-7,-573,-76,61,1,572
-38,90,-8,-634,-113,94,0,557
-31,100,-15,-680,-172,126,0,516
-25,115,-26,-660,-222,136,1,695
-26,101,-31,-550,-256,151,0,557
-23,94,-33,-443,-271,93,0,131
-20,93,-37,-342,-176,41,0,443
-26,85,-36,-221,-69,35,1,215
-33,86,-33,-75,-130,25,1,135
-30,92,-37,46,-107,0,0,-36
-36,90,-38,118,-19,14,0,-53
-35,95,-36,115,-44,30,0,-27
-28,95,-35,59,-4,57,0,-102
-28,96,-29,-5,-14,72,0,36
-25,97,-30,-54,-48,59,0,71
-26,98,-30,-72,-45,60,0,51
-28,91,-28,-60,-68,59,0,26
-28,93,-25,-25,-118,50,0,3
-27,97,-27,4,-72,-1,0,32
-31,94,-31,5,8,-21,0,-70
-29,94,-31,0,-47,-4,0,115
-26,93,-30,-1,-35,2,0,123
-27,94,-30,2,-22,-13,0,64
-26,94,-32,1,-12,-11,0,90
-26,93,-31,5,-9,-8,0,82
-25,93,-31,16,-11,-11,0,73
-26,92,-33,37,-4,-19,0,83
-27,93,-34,72,-17,-17,0,44
-29,96,-34,114,-28,-18,0,39
-30,95,-35,144,-7,-34,0,213
-31,93,-36,161,-1,-38,0,230
-31,92,-36,162,-9,-36,0,234
-32,93,-35,153,-16,-46,0,217
-30,93,-34,125,-9,-57,0,46
-28,93,-35,76,5,-88,0,-121
-26,95,-39,29,26,-126,0,-25
-26,92,-43,0,42,-129,0,-200
-28,91,-40,0,5,-99,0,-3
-31,98,-34,11,-26,-97,0,45
-35,111,-21,-24,-34,-86,1,-58
-24,106,-20,-172,223,-210,0,201
-36,84,-20,-316,325,-90,1,64
-36,83,-6,-343,-50,26,1,267
-27,89,-6,-372,-113,-26,1,-352
-27,85,-14,-466,168,-42,1,273
-34,83,-16,-512,107,5,1,-496
-33,82,-15,-471,-39,64,1,463
-34,80,-17,-419,26,70,1,-413
-39,77,-24,-346,-3,94,1,378
-41,93,-24,-237,-169,174,0,138
-37,110,-22,-121,-234,124,1,177
-38,108,-30,-108,-7,12,0,55
-41,97,-35,-211,124,6,0,-194
-36,91,-34,-303,-8,38,0,340
-31,89,-28,-310,-124,55,1,294
-32,91,-26,-287,-87,-29,0,-268
-33,89,-32,-279,6,-127,1,267
-34,89,-39,-292,62,-157,1,476
-35,91,-42,-315,39,-162,0,494
-36,92,-42,-345,8,-167,0,418
-37,98,-38,-423,2,-164,0,358
-31,114,-34,-544,69,-182,1,673
-30,101,-33,-668,349,-154,0,773
-49,77,-21,-759,328,-36,1,1015
-47,81,-7,-804,-94,72,1,844
-26,90,-1,-813,-161,86,0,923
-33,86,-5,-776,29,33,1,-843
-40,82,-8,-682,-58,40,1,713
-37,84,-8,-553,-104,61,1,518
-41,81,-13,-424,-50,39,1,455
-43,82,-17,-334,-52,55,1,290
-42,97,-20,-279,-73,45,0,298
-37,102,-26,-287,0,-9,0,335
-39,101,-34,-330,75,-50,0,339
-39,95,-33,-387,20,-3,0,463
-34,91,-28,-425,-46,13,0,491
-32,90,-23,-435,-46,-19,0,-477
-32,90,-26,-439,34,-106,0,419
-34,88,-33,-437,107,-174,1,296
-35,88,-38,-430,145,-189,1,476
-38,88,-39,-385,101,-182,1,264
-43,89,-36,-333,70,-156,1,450
-44,101,-34,-316,52,-137,0,490
-45,95,-35,-330,107,-103,0,279
-54,87,-26,-420,149,31,1,-338
-49,90,-14,-554,-86,106,0,627
-31,97,-7,-735,-92,126,0,640
-31,92,-4,-918,66,108,0,-1017
-32,88,-4,-1042,10,89,1,-1030
-31,90,-2,-1045,-83,82,0,1107
-32,90,-4,-986,-44,32,0,918
-35,88,-9,-902,7,-23,1,997
-35,88,-14,-781,30,-50,1,855
-35,93,-17,-640,70,-79,0,538
-39,96,-21,-491,127,-127,0,443
-43,91,-27,-407,207,-146,0,417
-46,95,-29,-391,193,-109,0,327
-41,90,-27,-414,133,-52,0,321
-38,90,-22,-427,57,-29,0,487
-35,91,-23,-438,82,-55,0,444
-36,89,-27,-453,116,-69,1,407
-37,91,-28,-449,58,-54,0,425
-36,90,-28,-442,44,-35,0,471
-37,90,-27,-436,31,-27,0,464
-36,91,-28,-430,27,-25,0,463
-37,92,-28,-434,31,-20,0,476
-36,92,-28,-439,11,-9,0,467
-36,92,-26,-433,-5,1,0,465
-36,91,-25,-426,-12,1,0,449
-36,92,-25,-420,-18,-2,0,-471
-36,93,-25,-418,-16,-7,0,-461
-36,92,-25,-423,-10,-10,0,-452
-36,92,-25,-430,-23,-11,0,-469
-34,92,-26,-440,-16,-13,0,-467
-33,93,-25,-456,8,-14,0,421
-34,94,-24,-474,22,-18,0,436
-34,95,-21,-491,35,-32,0,446
-35,95,-19,-521,73,-61,0,528
-38,98,-19,-560,96,-85,0,588
-39,94,-18,-626,97,-89,0,547
-35,91,-13,-721,96,-69,0,643
-28,90,-11,-799,104,-83,0,877
-28,89,-13,-837,146,-107,1,1009
-32,89,-11,-838,162,-102,1,973
-34,88,-9,-830,157,-96,1,909
-35,89,-7,-829,171,-90,1,944
-37,87,-6,-853,202,-94,1,950
-38,86,-7,-909,211,-84,1,890
-39,86,-9,-980,182,-62,1,803
-36,93,-14,-1043,138,-37,0,1229
-32,116,-22,-976,40,-31,1,900
-42,116,-23,-704,-102,-40,1,-694
-46,99,-27,-533,19,-166,0,756
-36,86,-34,-543,293,-236,1,903
-32,73,-40,-570,438,-233,1,789
-37,73,-40,-477,235,-201,1,438
-37,88,-40,-275,26,-176,1,511
-41,99,-41,-85,75,-168,0,217
-45,100,-39,-35,257,-125,0,307
-51,100,-31,-88,254,-79,0,173
-47,110,-23,-182,105,-40,1,174
-48,93,-17,-264,1,-20,0,373
-46,74,-6,-456,47,16,1,-410
-34,91,-7,-676,-89,-40,0,-675
-26,83,-15,-717,-92,1,1,721
-40,77,-11,-623,-100,63,1,593
-40,77,-12,-523,-242,28,1,645
-37,76,-19,-429,-226,73,1,381
-42,86,-24,-271,-369,154,1,143
-46,122,-28,-27,-666,216,1,532
-45,113,-30,106,-702,193,1,-598
-40,101,-28,-74,-515,180,0,676
-26,101,-25,-362,-481,172,0,67
-12,96,-27,-587,-400,88,0,1006
-14,88,-31,-704,-209,13,0,555
-17,86,-36,-770,-87,-51,0,-771
-22,87,-38,-762,-89,-27,0,-735
-27,93,-32,-665,-182,20,0,611
-27,102,-28,-541,-221,-6,0,-673
-25,105,-32,-426,-53,-56,0,-455
-38,87,-32,-365,96,48,1,-339
-43,91,-18,-326,-152,161,0,273
-33,96,-13,-286,-402,127,0,189
-27,99,-10,-260,-248,113,0,503
-34,101,-9,-295,-88,68,0,379
-32,97,-10,-396,-80,33,0,400
-26,96,-10,-506,-66,30,0,468
-24,95,-10,-595,0,-11,0,539
-24,93,-14,-644,32,-40,0,705
-25,93,-16,-638,10,-34,0,542
-26,93,-15,-579,-3,-16,0,-520
-27,93,-14,-485,-3,-21,0,-443
-29,93,-15,-369,10,-26,0,302
-30,94,-14,-222,-3,-18,0,-131
-33,96,-13,-91,17,-19,0,23
-36,99,-12,-10,36,-24,0,115
-34,95,-14,10,36,-20,0,-77
-32,96,-11,47,-56,12,0,-100
-30,96,-11,63,-52,1,0,-121
-31,96,-10,53,-10,2,0,-76
-31,95,-10,11,-30,-3,0,94
-28,94,-10,-47,-39,7,0,65
-25,94,-10,-96,-44,5,0,60
-25,95,-12,-129,-28,-4,0,-215
-26,94,-13,-148,-17,-4,0,-202
-27,94,-14,-168,-32,10,0,249
-26,94,-12,-177,-61,26,0,216
-26,97,-10,-175,-62,31,0,255
-27,96,-10,-173,-54,25,0,241
-26,95,-9,-177,-50,29,0,208
-25,95,-8,-170,-59,27,0,202
-25,95,-8,-153,-31,20,0,208
-26,95,-9,-124,-25,15,0,32
-27,95,-9,-86,-30,13,0,10
-28,96,-9,-52,-25,6,0,92
-29,97,-10,-29,-14,1,0,102
-28,96,-10,-28,-17,2,0,121
-26,96,-9,-37,-22,7,0,69
-26,96,-9,-42,-28,9,0,72
-26,96,-8,-46,-25,10,0,67
-26,96,-8,-53,-29,11,0,95
-25,95,-8,-58,-28,14,0,110
-25,95,-7,-58,-29,15,0,105
-25,95,-6,-52,-24,9,0,109
-26,95,-7,-52,-2,-1,0,-113
-26,95,-9,-50,0,-2,0,124
-27,95,-10,-49,-1,5,0,123
-27,95,-9,-50,-11,16,0,100
-27,96,-9,-52,-13,22,0,89
-27,96,-8,-58,-9,22,0,88
-26,96,-7,-68,-14,22,0,37
-26,96,-7,-78,-19,18,0,48
-26,97,-7,-89,-17,12,0,56
-26,97,-7,-97,-12,7,0,16
-26,96,-8,-100,-12,7,0,19
-26,95,-7,-97,-17,9,0,59
-26,95,-7,-85,-21,11,0,9
-27,95,-7,-68,-20,10,0,27
-28,96,-7,-60,-14,5,0,76
-28,96,-7,-65,-11,3,0,54
-27,95,-8,-82,-6,2,0,22
-26,95,-8,-102,-9,5,0,43
-26,95,-8,-120,-9,10,0,54
-25,95,-7,-133,-14,14,0,196
-25,96,-7,-139,-14,16,0,235
-26,96,-6,-139,-13,17,0,233
-26,96,-5,-136,-13,12,0,248
-26,95,-6,-131,-1,6,0,197
-26,95,-7,-122,0,4,0,-64
-27,95,-8,-110,1,6,0,-43
-28,95,-7,-103,0,9,0,-48
-28,95,-7,-101,-3,13,0,43
-28,95,-6,-99,-7,17,0,54
-28,95,-6,-105,-10,15,0,45
-27,95,-6,-112,-13,16,0,49
-27,95,-6,-116,-17,15,0,46
-27,95,-6,-122,-16,13,0,57
-27,95,-6,-130,-17,12,0,223
-27,95,-7,-137,-12,12,0,206
-27,95,-7,-142,-16,15,0,204
-27,95,-7,-150,-14,15,0,214
-27,96,-7,-158,-16,16,0,252
-26,97,-6,-173,-8,12,0,216
-25,96,-7,-188,-10,10,0,196
-24,95,-7,-193,-9,14,0,138
-24,95,-7,-184,-5,12,0,243
-26,96,-7,-167,-2,12,0,214
-27,96,-7,-151,1,13,0,-229
-27,96,-6,-140,4,7,0,-246
-28,95,-6,-133,10,3,0,-207
-28,95,-7,-133,12,2,0,-203
-27,94,-7,-132,3,9,0,-202
-28,95,-6,-131,-5,15,0,202
-28,96,-6,-136,-3,10,0,243
-28,95,-6,-147,-4,9,0,219
-27,96,-6,-158,-9,8,0,224
-27,95,-6,-166,-6,7,0,229
-27,95,-6,-169,-12,7,0,230
-27,95,-6,-169,-11,10,0,234
-28,95,-7,-171,-5,7,0,233
-28,95,-7,-175,-12,10,0,239
-28,95,-6,-186,-5,7,0,249
-27,95,-7,-199,-9,9,0,134
-26,95,-7,-206,-9,13,0,138
-26,95,-6,-204,-10,17,0,146
-26,95,-6,-198,-7,15,0,141
-27,96,-5,-189,-4,13,0,206
-27,95,-5,-180,-2,6,0,247
-31,95,-6,-174,1,-4,0,233
-48,97,-10,-202,-62,-23,0,-168
-84,103,-15,-347,-573,-63,0,-865
-82,114,-15,-779,-1186,-68,1,-1991
-66,118,0,-1495,-1164,-150,1,508
-39,102,16,-2336,-819,-251,0,2693
-32,85,24,-3163,-539,-262,1,3860
-15,72,33,-3804,-595,-277,0,3576
-15,65,52,-4182,-532,-228,0,4828
-22,66,72,-4309,-651,-289,0,4963
-34,53,66,-4298,-723,-315,1,4980
-16,46,61,-4110,-723,-131,0,4675
-10,50,60,-3451,-713,163,0,-3861
-6,61,64,-2893,-543,79,0,-2408
4,57,63,-2635,-282,-330,0,-2587
6,51,62,-2367,-253,-279,0,-2270
11,52,64,-2189,-119,-225,0,-2152
13,51,62,-2138,-88,-268,0,-2312
17,45,59,-2198,-26,-315,0,-2484
14,44,51,-2426,59,-313,0,2153
14,41,44,-2762,140,-331,0,2822
1,38,42,-3234,310,-173,0,3380
