-5,99,5,-35,451,241,153,-4,7
-6,99,4,2,453,300,169,19,7
-7,99,3,33,479,267,184,22,8
-7,99,3,65,683,134,191,33,9
-8,100,4,142,827,41,193,42,10
-15,105,5,356,144,-192,183,20,8
-33,117,4,767,-382,-4424,-51,25,0
-65,-122,-12,4732,8855,-13613,-786,543,166
-94,-96,-10,10317,11275,-23607,-2037,676,427
-110,-108,-21,8766,6463,-25120,-3368,455,323
-120,125,-20,9679,3292,-25120,-4700,322,341
-123,91,-4,9973,-933,-25120,-6031,147,318
-95,86,61,-105,-6576,-24200,-7338,-191,-190
-82,41,40,-7093,-11004,-19113,-8351,-359,-597
-3,5,15,-9997,-8518,-8823,-8819,-399,-771
24,14,-1,-10536,1063,2578,-8682,-205,-751
53,42,-92,-9587,13621,10141,-8134,577,-744
-54,55,123,-7621,11063,11812,-7508,627,-637
-109,10,-127,-8207,-5097,-3662,-7703,-115,-737
-96,59,-92,1733,-6771,-13751,-8418,-191,-151
-71,74,-89,3560,-14905,-12670,-9102,-665,-18
-54,37,-86,6161,-14516,-10324,-9649,-637,59
-76,40,-20,5791,-13232,-11168,-10241,-455,69
-51,-48,17,3925,-14907,-16586,-11120,-596,-300
-22,-101,78,8923,5001,-11631,-11748,280,-77
-65,-113,123,12939,12467,-101,-11754,700,167
-95,-128,68,11602,13444,3917,-11546,798,65
-128,-114,2,11571,2344,-3330,-11722,293,87
-72,-114,11,11184,3963,-5491,-12019,314,15
-44,-99,-3,13170,5027,6486,-11675,333,72
-123,-28,4,11106,-3702,5174,-11401,100,178
-25,16,-4,12649,7456,8062,-10974,584,438
-94,-98,20,3752,2402,17768,-10014,228,94
-107,112,-12,-5340,-1262,15237,-9206,91,-421
123,62,-13,4989,7020,-2077,-9317,595,19
-121,105,-2,9645,1270,-12438,-9976,242,319
-92,117,-5,1110,-4653,-13781,-10720,-108,-69
-63,50,-13,-6931,-10633,-10339,-11268,-357,-534
-60,-34,-11,-5453,-5301,-6987,-11638,-53,-729
-60,-92,6,-8250,-4241,-5939,-11953,-101,-979
-27,-111,70,-14695,1815,863,-11907,122,-1319
-58,103,84,-21130,9728,11840,-11279,550,-1633
44,-31,30,-25348,5544,1597,-11194,576,-1657
98,-64,-1,-18983,-6220,-9503,-11698,-64,-1389
-111,-71,3,-13351,-10032,-9484,-12210,-308,-1156
-95,-90,0,-5854,-6429,2228,-12092,-159,-806
-9,-41,-1,-6585,-7181,7477,-11696,-333,-978
-45,54,-38,-10209,1698,17959,-10744,204,-684
-60,103,122,-5394,5235,22903,-9507,331,-473
107,76,-98,-9786,-10518,10919,-8928,-353,-739
-80,48,-48,-4930,-3592,-3375,-9107,-3,-475
-81,53,-49,2696,3950,-11500,-9717,375,-80
-91,65,-67,4794,-4139,-12024,-10366,-57,34
-74,46,-67,9368,-4821,-12221,-11014,-95,240
-82,16,-13,6803,-5703,-16226,-11874,-7,56
-84,-54,34,10273,156,-13561,-12593,200,64
-63,-92,76,12959,2854,-9114,-13076,238,152
-18,91,87,14591,9779,272,-13061,501,161
-99,-86,52,12409,7251,5423,-12774,527,146
-117,-106,-20,11327,8702,-1229,-12839,612,74
124,-101,-6,11382,4522,-7328,-13235,426,106
-72,-110,-4,12897,7385,-6974,-13604,490,95
-60,-66,-3,14950,10297,873,-13558,672,234
-106,6,-15,8496,3198,12263,-12908,468,111
-67,78,5,2725,-2539,20477,-11802,13,2
-75,96,-14,-3685,5031,18955,-10798,388,-316
-111,61,-25,-6315,2008,7007,-10426,320,-542
-91,42,-11,-5,-3094,-2973,-10584,80,-234
-89,63,-9,4042,-4026,-7935,-11012,-10,16
-117,90,-19,2873,-6533,-10768,-11583,-144,-39
-102,63,-13,-5334,-10136,-11053,-12169,-303,-479
-96,-15,7,-5783,-8771,-10449,-12723,-145,-665
-56,-75,18,-11635,-7673,-5729,-13032,-272,-1144
-34,-128,55,-15010,-4268,188,-13022,-180,-1350
-59,-127,53,-15956,-3463,7960,-12600,-101,-1377
-121,-80,43,-17383,-5359,4150,-12380,-79,-1346
116,-70,48,-18092,-11401,-1047,-12437,-375,-1373
-83,-69,49,-19108,-7764,-1269,-12504,-235,-1448
-94,-87,40,-17157,-5733,2167,-12389,-131,-1368
-97,-61,25,-9928,-4242,7183,-12009,-11,-965
-45,-21,-11,-8134,-991,10705,-11430,178,-853
-32,48,-75,-4054,6794,13602,-10710,406,-418
-126,88,-93,-7245,4026,15699,-9877,363,-585
-113,36,-72,-9879,506,4479,-9640,225,-776
-108,31,-40,-1965,-3348,-3727,-9841,65,-374
-106,45,-65,6795,-3947,-8919,-10314,-6,90
-95,63,-65,3350,-10102,-11460,-10921,-347,-49
-78,26,-26,2123,-4684,-11284,-11520,0,-156
-97,-39,11,8184,-4174,-12242,-12181,32,1
-83,-56,34,11357,-7414,-12207,-12828,-189,114
-9,-94,76,10457,1456,-11665,-13446,73,-4
36,-114,-128,15136,15819,6687,-13091,738,274
-102,-93,-19,11881,10726,3006,-12929,725,114
86,-82,12,14639,9331,-4078,-13145,712,307
-85,-106,4,13774,5791,-6156,-13465,425,148
-103,-99,7,17007,7466,-5124,-13737,545,355
-107,-72,-4,20452,14240,1303,-13667,943,589
-24,-26,2,15704,4548,3907,-13459,385,278
-62,77,15,9223,18539,14102,-12712,1078,335
-98,-107,-6,-9084,5201,23110,-11487,379,-570
-104,85,-39,-8907,2250,12930,-10802,287,-637
-115,51,-36,4527,3889,-2518,-10938,428,-7
-117,92,-21,10811,-4195,-10770,-11509,-28,366
-89,102,-16,6310,-4508,-16010,-12357,-84,180
-66,49,-9,547,-9149,-16827,-13249,-273,-159
-43,-15,-8,-4078,-4647,-12389,-13918,13,-621
-68,-71,10,-6612,-2559,-4618,-14163,24,-855
-54,-105,58,-15924,-6916,424,-14140,-273,-1356
-85,-112,52,-23028,434,6573,-13792,141,-1699
70,-105,15,-19774,-301,1673,-13702,206,-1476
93,-75,12,-16544,-12165,-7510,-14100,-377,-1274
-117,-60,37,-13049,-9898,-7778,-14512,-287,-1103
-97,-50,22,-15711,-15999,-5587,-14808,-589,-1239
-63,-70,41,-13589,-4902,2403,-14678,-121,-1210
-58,-48,21,-15737,1391,6344,-14342,242,-1286
-37,10,-33,-11505,-304,11648,-13725,154,-871
-9,67,-126,-7643,1184,19662,-12683,57,-611
-120,69,-114,-3428,2860,16328,-11801,297,-421
-101,27,-102,-4211,-5289,-2770,-11948,-113,-505
-80,33,-76,2794,86,-11002,-12531,161,-125
-59,47,-89,10278,-3890,-10181,-13070,-94,284
-39,32,-54,12107,-1704,-6342,-13413,21,395
