-32,-6,-95,1081,-1790,654,422,-9,9
-31,-6,-93,1015,-1991,539,451,-106,56
-30,-6,-90,1057,-1942,488,477,-102,57
-31,-5,-90,950,-1656,522,504,-86,54
-32,-5,-89,981,-1716,463,529,-87,58
-32,-5,-89,875,-1294,173,539,-64,50
-32,-5,-89,996,-798,57,542,-39,58
-32,-6,-88,572,-542,6,542,-26,33
-33,-7,-88,263,-625,68,546,-28,16
-33,-6,-90,264,-842,39,548,-40,17
-33,-7,-91,557,-1404,234,560,-69,30
-33,-9,-92,1038,-1529,509,587,-76,50
-35,-9,-91,1254,-1399,844,633,-67,62
-35,-9,-89,1154,-1347,849,678,-61,55
-35,-9,-88,822,-1077,816,721,-45,39
-35,-9,-88,528,-946,728,760,-40,24
-35,-8,-88,635,-721,806,803,-30,32
-35,-8,-89,812,-514,931,852,-19,42
-37,-7,-90,904,-405,1090,910,-10,48
-36,-8,-89,1021,-724,1162,972,-27,52
-37,-8,-89,1317,-818,1125,1033,-31,68
-38,-7,-93,1664,-1363,528,1061,-59,87
-57,-4,-125,847,-3202,-1831,964,-142,56
-118,-37,69,6824,-4589,-2566,828,-185,328
-126,-27,117,13254,-10931,-4291,596,-479,673
-67,-10,-47,13686,-10680,-5332,313,-404,688
-32,-8,7,9944,-5347,-5856,3,-70,466
-20,-16,33,6179,3672,-3585,-186,222,241
5,0,-6,-1581,6804,-4563,-433,110,-50
61,-34,-105,-6410,1485,-4384,-665,-119,-368
51,-67,96,-1668,-3288,1626,-579,-311,-151
16,-60,-110,3196,-14000,8277,-140,-821,68
2,-38,-45,3560,-12878,12926,557,-757,43
-28,-12,-5,2428,-6452,13138,1253,-147,54
-69,5,13,1772,2852,10946,1833,379,129
-83,3,-10,-2304,11865,5992,2151,855,-86
-103,-34,-97,-6334,18477,1957,2253,1023,-350
-120,-70,80,-1010,12452,1696,2344,695,-105
-105,-72,67,6098,1666,5377,2629,115,256
-85,-54,111,9395,-6326,8583,3084,-285,425
-54,-35,-96,9898,-8261,11161,3676,-388,453
-36,-23,-71,8242,-4402,12469,4349,-202,383
-35,-22,-54,10401,-1423,12017,4986,-28,473
-59,-13,-32,15193,-561,11333,5587,129,747
-34,6,-28,11671,2306,5299,5868,235,645
-31,19,-14,3754,1748,-2136,5752,220,331
-22,11,-73,-2318,10024,-4924,5491,497,-62
-26,-18,122,-754,3150,1490,5570,124,-49
-54,-14,121,3208,-3642,5151,5843,-177,160
