-17,99,25,-129,430,-101,-59,-2,0
-17,98,22,-293,520,-174,-68,24,-10
-16,97,23,-132,385,-111,-74,14,-1
-18,98,24,-23,422,77,-70,21,0
-21,99,23,2,-164,55,-67,-3,-1
-18,99,23,-6,-704,-16,-68,-37,1
-15,99,24,-160,-487,-41,-70,-31,-3
-15,99,24,-241,-102,-56,-73,-13,-7
-16,99,25,-263,120,-103,-79,1,-11
-17,100,26,-122,90,-79,-83,0,-6
-17,99,24,348,-434,186,-73,-26,20
-15,96,20,461,-1169,203,-62,-65,32
-13,97,18,536,-895,305,-46,-56,43
-17,102,24,340,-2734,257,-32,-145,21
-11,105,27,-689,-4428,-80,-36,-244,-29
-4,101,24,-890,-2367,-42,-39,-151,-30
-7,97,23,-149,5,495,-13,-25,6
-11,95,24,115,-454,562,17,-40,13
-10,99,28,184,-1003,496,43,-69,12
-15,102,29,-418,-1430,154,51,-82,-24
-16,100,33,-444,-1492,-603,19,-82,-34
-28,101,37,-25,-3247,-1602,-66,-151,-30
-23,101,40,-1149,-3596,-3281,-240,-176,-88
-17,98,36,-2544,-3082,-4307,-468,-160,-150
-14,95,28,-2209,-2285,-3859,-673,-126,-116
-18,94,32,98,-3266,-3258,-846,-166,-11
-31,107,64,2863,-6102,-2784,-996,-302,83
-46,123,100,413,-8283,-3913,-1203,-398,-76
-35,-113,110,-7023,-5757,-3348,-1381,-290,-443
-61,-100,87,-14290,-3342,-3891,-1587,-136,-794
-57,-109,63,-16947,103,-6805,-1955,41,-929
-49,-124,56,-15886,814,-8224,-2391,74,-857
-45,114,62,-15171,-347,-7868,-2808,17,-838
-43,100,64,-17584,-770,-7693,-3215,-1,-976
-30,82,41,-20961,1719,-8632,-3681,120,-1144
-24,57,14,-23659,7398,-10537,-4240,425,-1240
-6,24,-17,-23715,4561,-12843,-4921,235,-1287
33,8,-44,-20072,7220,-11113,-5510,178,-1278
27,-13,-61,-9865,4148,-4760,-5767,79,-848
25,-15,-48,6750,-640,3154,-5600,-180,-10
8,12,-5,19223,-886,10088,-5065,-217,886
-9,49,37,24485,-4556,13977,-4324,-240,1163
-28,85,57,25119,540,16567,-3429,47,1223
-51,-118,79,24879,-3432,17973,-2477,-145,1198
-50,-107,81,22858,-5302,16496,-1603,-246,1101
-64,-91,108,23687,-6090,13769,-873,-280,1125
-79,-96,125,18044,1867,9914,-337,140,833
-87,-100,-102,15928,-1719,6328,-2,-42,685
-72,-106,-85,10090,-2894,1678,86,-118,379
-50,-93,-77,-3753,-153,-2030,-21,-2,-316
-51,-94,127,-15668,-2764,-4949,-288,-129,-903
-34,-90,97,-17382,-1183,-5397,-574,-61,-942
-36,-93,74,-19712,1139,-6607,-924,61,-1040
-33,-109,55,-20647,296,-7816,-1339,21,-1075
-27,127,49,-20919,606,-8117,-1777,34,-1110
-24,102,40,-23396,2243,-9090,-2259,121,-1218
-15,69,20,-23119,5155,-10376,-2809,270,-1188
-12,30,2,-17784,4496,-10755,-3379,274,-925
9,3,-3,-11238,3551,-9410,-3887,-94,-786
11,-8,-9,-6154,1804,-5646,-4186,-115,-719
19,-12,-12,-73,-215,-1629,-4271,-244,-408
10,-13,-3,6358,2099,3383,-4092,-86,-167
-12,6,20,10953,-248,6890,-3719,64,340
-36,26,40,14565,-1215,8724,-3257,44,554
-40,46,60,18929,-240,9243,-2767,57,804
-49,72,72,21458,245,10152,-2229,72,960
-50,101,80,19643,1038,9009,-1743,96,915
-62,115,85,18854,-788,8200,-1308,12,858
-57,126,91,17319,-2991,9012,-830,-113,788
-65,-128,109,14793,-5370,7131,-452,-230,643
-58,-120,-105,11235,-5583,3087,-286,-267,452
-45,-102,-61,3054,-6478,2878,-133,-330,15
-48,-99,-93,-8883,-1753,-1218,-198,-83,-570
-41,-107,112,-15951,-932,-4167,-418,-39,-897
-34,-118,82,-17494,8,-5877,-736,5,-968
-30,127,73,-16994,919,-7014,-1108,50,-922
-25,114,65,-18153,487,-6189,-1436,27,-979
-23,91,47,-20239,1287,-6094,-1759,75,-1080
-20,61,25,-21237,2940,-7320,-2154,177,-1141
-11,27,8,-19426,4004,-8594,-2610,251,-1030
-3,1,0,-14064,1065,-7175,-2990,303,-939
16,-12,1,-8503,1122,-5145,-3263,-199,-867
19,-4,-1,-5651,4418,-717,-3301,-121,-630
-6,-7,-12,-180,4719,3749,-3103,289,-414
-22,-4,7,11703,1742,6029,-2783,323,266
-32,21,44,18068,-2594,8398,-2338,-40,714
-50,53,79,19334,-4688,8902,-1857,-175,830
-52,64,126,14371,-3471,7317,-1469,-137,542
-51,67,112,11267,5601,6406,-1130,329,396
-76,60,110,14854,3516,6142,-804,261,562
-66,79,113,18055,-4303,7478,-408,-159,753
-45,102,116,19000,-8249,9253,82,-396,834
-50,-126,-89,10343,-10335,5167,355,-514,383
-23,-120,-82,-5574,-6200,1550,438,-333,-422
-16,-123,-113,-10423,-2653,-292,422,-160,-659
-18,-127,118,-12936,434,-1439,345,3,-759
-19,118,94,-16080,1166,-2418,217,46,-905
-16,99,75,-16490,2017,-2232,99,90,-920
-24,81,68,-16436,2485,-2409,-30,138,-948
-30,64,61,-19744,2582,-3272,-204,164,-1122
-26,46,43,-24907,2043,-4810,-459,151,-1388
-4,17,3,-24907,10067,-8218,-894,527,-1269
-10,-14,-23,-17268,7851,-7641,-1307,445,-1301
9,-22,-26,-3446,1452,-3326,-1483,-30,-616
4,-21,-15,4990,2055,-420,-1505,20,-252
-5,-14,10,10665,-2249,2176,-1390,-87,50
-9,-1,43,15858,-4344,4444,-1150,-217,522
-20,18,66,21004,-535,6425,-810,-2,839
-18,50,74,25119,4318,9525,-305,224,1120
-47,83,74,25119,3026,11931,327,204,1160
-39,114,80,24559,-5690,13526,1057,-274,1191
-6,-126,94,24840,-7482,13345,1764,-413,1189
-7,-103,113,21055,-3935,9711,2279,-233,995
14,-73,-111,15302,-130,9398,2777,-62,694
-6,-64,-112,2264,-432,5488,3074,-58,39
-3,-78,110,-12322,1517,-3796,2872,38,-684
-4,-100,77,-19574,2630,-8531,2420,97,-1031
-7,-127,63,-19672,2793,-8952,1946,111,-1035
-14,115,74,-20411,4122,-8048,1511,195,-1121
-14,99,69,-24907,4243,-8287,1072,200,-1339
-14,71,56,-24907,5959,-8379,628,297,-1353
-27,39,40,-24388,7171,-8610,172,426,-1376
-22,17,36,-20880,2466,-8893,-290,199,-1241
-10,-3,20,-18658,2493,-7924,-718,196,-1288
2,-18,1,-11602,3567,-6162,-1044,111,-1207
7,-35,-16,-3535,4206,-3233,-1216,127,-722
6,-37,-8,7666,-228,86,-1211,-92,-196
4,-19,22,14928,-3557,5298,-925,-258,325
-11,0,46,20516,-1255,6962,-556,-50,753
-24,35,71,22648,-867,9339,-61,-19,963
-39,53,83,20085,-897,7128,316,-1,851
-29,69,79,17977,1881,6654,675,117,799
-29,92,69,17002,3277,8284,1114,181,777
-35,104,69,18082,2855,9036,1593,165,843
-46,120,100,20137,-3177,8344,2035,-137,924
-32,-104,-98,18984,-4873,9564,2552,-261,867
-42,-77,-71,11973,-2967,10563,3112,-155,492
-30,-70,-85,-4427,632,1286,3180,17,-327
-26,-87,111,-19083,1141,-5984,2862,45,-1037
-21,-118,64,-23103,482,-6053,2536,14,-1233
-20,110,49,-18893,2529,-6172,2208,125,-995
-18,96,59,-16324,4467,-6407,1869,222,-892
-16,83,62,-20950,7294,-5723,1566,365,-1148
-29,62,55,-24907,10989,-9591,1048,605,-1401
-22,39,34,-24907,3550,-11445,441,230,-1382
0,1,0,-21286,5969,-9525,-63,173,-1161
6,-18,-26,-9117,7429,-5652,-362,290,-890
0,-25,-23,1888,1175,-2587,-502,14,-379
7,-20,0,9913,-3464,1992,-397,-297,-66
-6,-7,20,18610,-340,4951,-134,7,576
-24,29,62,19837,-6306,8823,332,-286,813
-28,41,77,18668,-5106,7981,763,-234,783
-27,69,80,20483,1393,7971,1178,85,890
-33,94,73,20935,1460,9812,1698,94,972
-34,110,64,24462,-1986,12770,2375,-82,1179
-42,-106,89,25119,-9120,14099,3136,-460,1238
-14,-70,-111,22896,-2641,10670,3702,-162,1082
-50,-70,-110,3543,-1482,3034,3863,-70,91
-17,-87,124,-7501,-5365,-1007,3809,-296,-458
-11,-106,96,-10473,1073,-2754,3661,28,-605
-22,-112,80,-13140,2593,-4934,3399,120,-718
-23,-121,68,-16402,1532,-6017,3080,70,-877
-22,123,65,-20059,1582,-6629,2729,74,-1067
-21,106,58,-24623,2462,-7500,2324,125,-1328
-18,80,53,-24907,4323,-8898,1852,220,-1338
-12,47,36,-24907,8010,-9916,1327,412,-1352
-14,15,21,-18686,5691,-8609,870,360,-1114
-5,-1,14,-11584,2884,-7376,472,194,-918
5,-4,5,-8194,700,-5162,198,-145,-832
7,-16,-5,-3070,1088,-2613,60,-83,-683
2,-13,15,3026,-1873,757,100,-161,-296
-15,-11,41,5390,-3507,2652,243,-147,-70
-17,-5,71,10880,-3838,4221,467,-180,247
-32,13,95,11409,389,5422,754,52,320
-46,16,88,12966,-1043,5497,1046,15,406
-22,35,65,23867,2919,6763,1411,177,1055
-43,89,53,25119,2381,14945,2203,169,1198
-30,-110,70,25119,-6737,18162,3166,-342,1237
-6,-94,94,25119,-5490,16380,4034,-313,1226
-24,-82,112,10203,-3109,8235,4479,-176,464
-11,-81,107,-1814,-1728,1312,4548,-117,-149
-9,-85,104,-5009,1438,-3508,4362,41,-310
-12,-92,94,-8770,3238,-4765,4110,138,-497
-14,-102,75,-16324,58,-6239,3773,-19,-882
-10,-115,65,-21470,797,-7194,3391,13,-1123
-12,123,60,-24907,4393,-8274,2953,202,-1304
-15,92,41,-24907,8274,-8855,2483,412,-1300
-30,62,41,-19897,5847,-7652,2070,349,-1119
-31,47,51,-20133,-1421,-7241,1686,-16,-1160
-10,32,41,-23754,-307,-6055,1365,-12,-1348
-5,7,7,-19357,6059,-5655,1066,374,-1123
-6,-9,-9,-10378,6391,-3894,859,384,-984
-8,-25,-9,-1161,-5,-2285,738,24,-603
-4,-23,18,8288,-3767,82,743,-201,-70
-7,-11,46,14709,-3191,3375,921,-171,402
-20,11,66,19273,1148,5289,1207,85,745
-35,35,75,20161,-1610,7425,1601,-32,826
-34,55,74,24033,-679,6186,1928,4,1067
-31,87,65,23306,-1012,9941,2455,-28,1096
-40,107,64,22725,-7028,11163,3058,-335,1106
-16,123,69,23160,-6341,10383,3608,-338,1127
