-12,96,33,-10,360,-78,-46,0,1
-12,96,33,-40,376,-54,-49,17,-1
-12,97,33,-35,402,-45,-51,19,-1
-13,96,32,16,346,-33,-53,18,1
-13,97,34,-146,192,4,-53,11,-9
-12,96,33,-372,305,-7,-53,15,-18
-14,97,33,-51,344,-47,-56,20,-2
-12,96,33,-257,231,-88,-61,11,-13
-12,96,34,-152,207,11,-60,9,-8
-12,97,35,-564,621,59,-57,31,-31
-14,96,33,-522,545,131,-50,30,-28
-14,96,34,-132,238,122,-43,16,-10
-12,96,35,-232,347,154,-35,17,-15
-12,96,35,-234,376,373,-15,17,-15
-13,95,34,-332,375,211,-4,19,-19
-12,96,34,55,-347,44,-2,-18,0
-11,96,34,45,-451,-11,-2,-26,0
-11,96,33,498,-455,38,0,-26,26
-11,97,34,702,72,1,0,0,35
-23,91,43,586,-1257,53,2,-42,0
-29,86,42,8012,2296,3381,181,156,365
-43,-123,59,22809,-103,8297,621,32,1126
-73,-70,76,12919,-5519,9268,1112,-228,620
-51,-61,47,-7324,-12278,-2055,1001,-608,-377
-16,-62,8,-17656,-9282,-11506,391,-481,-838
4,-74,0,-18075,-5080,-11905,-239,-293,-844
4,-100,4,-18613,-1293,-11497,-848,-100,-874
0,-122,8,-22178,2323,-13255,-1564,91,-1082
-2,107,5,-24784,2291,-15376,-2379,93,-1192
-3,78,2,-24784,3091,-18077,-3337,137,-1191
0,47,-5,-24784,1563,-17363,-4257,49,-1206
2,17,-7,-22487,1212,-14577,-5044,0,-1181
2,9,-1,-19084,3744,-13884,-5780,104,-956
17,-7,-17,-17095,2740,-10255,-6324,-61,-1219
9,-33,-31,-5583,3251,-2174,-6439,89,-746
-10,-25,-12,8741,1562,8136,-6008,130,-63
-37,-8,28,20325,120,14154,-5244,183,732
-62,18,85,25241,-2668,16180,-4386,-22,1045
-76,39,-126,25241,-5190,18201,-3421,-175,1064
-79,68,-100,25241,-5800,18354,-2449,-223,1090
