-29,19,-89,-911,737,-172,-105,-2,2
-31,19,-91,-266,451,24,-104,22,-9
-30,19,-91,40,-103,-122,-111,-9,6
-32,20,-90,204,-1119,-535,-139,-55,17
-30,20,-88,234,-1063,-575,-170,-57,19
-29,20,-88,193,-725,40,-168,-40,19
-32,20,-89,417,-477,659,-133,-22,29
-30,19,-89,438,-287,601,-101,-18,28
-32,19,-88,227,198,284,-86,12,17
-30,18,-88,-28,1083,25,-84,52,3
-32,20,-90,-103,819,-243,-97,41,2
-30,20,-90,-149,732,-437,-120,33,0
-29,20,-89,-140,711,-466,-145,31,1
-30,20,-90,-71,607,-324,-162,26,4
-28,20,-90,-32,195,-290,-178,2,6
-28,20,-90,-30,344,-140,-185,9,6
-29,20,-91,98,-56,-205,-196,-10,13
-28,20,-90,253,-112,-162,-205,-14,20
-27,20,-89,84,99,-228,-217,-5,12
-27,20,-89,-42,11,-252,-230,-9,6
-27,21,-90,47,131,-127,-237,-2,12
-27,20,-89,-32,212,-92,-242,0,7
-27,21,-90,-105,231,-28,-244,1,4
-27,20,-92,55,77,-33,-245,-8,11
-28,20,-90,233,-452,-73,-249,-32,20
-28,20,-90,-70,-280,-135,-257,-22,4
-32,23,-91,-636,-1038,-1060,-313,-54,-20
-28,22,-93,-1603,-594,-1328,-383,-41,-70
-36,30,-95,-4313,-1249,-3340,-564,-60,-197
-41,29,-101,-4067,-1938,-4089,-780,-90,-187
-65,34,-99,-1839,752,-3696,-976,89,-69
-97,34,-109,3385,2325,-4563,-1218,202,184
-89,40,-111,8014,1625,-6056,-1545,156,437
-99,39,-107,6794,-3074,-8668,-2005,-68,364
-70,16,-96,5433,-5861,-12398,-2662,-232,267
-59,2,-65,3254,-5355,-13886,-3384,-174,128
-7,-11,-53,-4147,-9243,-11894,-4026,-524,-304
-2,34,-18,-8072,-1931,-8130,-4457,-162,-204
30,38,-64,-17965,2121,-3592,-4647,-56,-841
25,57,-87,-13223,1640,-1992,-4753,-47,-584
-22,13,114,-8725,6303,42,-4751,285,-471
-15,23,-94,2843,2163,-1041,-4806,70,159
-33,14,-78,5772,-2368,396,-4785,-105,292
-5,35,-92,1606,-2533,-3649,-4978,-192,123
-21,8,-98,6400,-6029,644,-4943,-340,311
-23,14,-69,10576,-11888,3424,-4762,-609,541
-25,10,-87,10108,-10077,4881,-4503,-524,498
-26,3,-47,9237,-14370,4839,-4247,-691,444
-4,-4,-60,6490,-1854,2672,-4102,-154,279
-92,6,-40,6897,12197,6723,-3746,809,325
-85,7,-55,3009,7264,8136,-3315,520,129
-103,17,-61,-813,6143,10675,-2749,469,-49
-112,24,-95,1308,13619,13126,-2040,825,63
-99,19,-109,-3005,1737,8143,-1609,178,-163
119,14,-114,1930,4203,5738,-1304,337,75
-72,1,-102,2398,-7333,2150,-1190,-308,83
-61,-6,-89,4451,-4403,175,-1181,-166,176
-64,0,-86,4913,-1868,1929,-1079,-24,208
-78,-23,-93,4633,-2833,1093,-1021,-64,151
-65,-24,-88,7025,4673,4039,-807,304,265
-79,-39,-108,7179,3855,5557,-507,260,265
-65,-37,-101,4612,5215,10801,54,308,120
-51,-2,-76,4326,-3703,8016,479,-128,172
