-10,100,2,4,26,7,4,0,0
-10,100,2,-12,13,31,6,0,0
-10,100,2,-21,-38,27,7,-1,-1
-10,100,2,-35,-108,24,9,-5,-1
-10,100,1,-31,-81,20,10,-4,0
-10,100,1,-37,-67,23,11,-3,-1
-10,100,2,-6,-112,34,13,-5,0
-21,110,5,-202,-43,-1165,-49,18,-31
-60,-127,-4,-490,3122,-10111,-585,235,-101
-105,-101,-16,5337,19158,-25096,-1915,1086,158
124,-99,-14,10796,20919,-25096,-3245,1200,412
117,110,0,13932,11886,-25096,-4600,798,540
-119,69,17,12810,-667,-24340,-5890,178,435
-127,80,68,-4321,-6885,-23218,-7121,-172,-439
-69,22,-2,-12464,-13515,-18150,-8083,-424,-897
-15,14,-25,-8816,-5598,-2427,-8214,-203,-690
-16,44,-55,-8686,307,3742,-8016,44,-626
-28,52,-112,-9018,5025,4698,-7767,284,-696
-74,32,-104,-4208,-1241,109,-7761,50,-492
-82,54,-71,-1515,-3928,-11525,-8383,-56,-307
-80,87,-70,2054,-7793,-14755,-9165,-277,-73
-48,62,-67,3544,-9560,-12730,-9840,-398,-7
-42,7,-17,5071,-5816,-8721,-10302,-54,-40
-56,-64,15,8754,2623,-3413,-10483,272,-79
-92,-97,34,9643,5200,1559,-10399,413,-13
-115,-95,46,12733,6199,4753,-10147,480,161
-122,-103,45,15346,8290,2704,-10004,587,292
-119,-86,23,12410,1316,-2508,-10137,255,153
-111,-104,3,10460,668,-3871,-10346,198,34
-96,-96,-10,9631,-1226,1074,-10290,93,-34
-69,-40,-10,8120,-5686,-2223,-10408,-78,-43
124,34,16,9347,2950,9291,-9915,421,198
-24,112,12,5789,-29,12803,-9224,23,268
125,107,0,3145,676,12501,-8561,213,-18
-106,75,-15,2155,113,-2879,-8714,197,-84
-113,92,-1,5997,1848,-12571,-9380,274,125
-90,97,-7,2259,-3942,-12314,-10045,-57,-30
-52,26,3,-2356,-2544,-10433,-10598,97,-347
-69,-61,16,-4718,5483,-5925,-10912,445,-737
-53,-98,40,-10810,3257,-2946,-11068,248,-1107
-115,123,53,-16291,3397,3237,-10894,307,-1365
-126,-105,28,-13174,-3139,1529,-10813,13,-1162
110,-77,9,-14345,-7844,-3788,-11013,-176,-1177
-111,-78,38,-12992,-16829,-9434,-11513,-672,-1131
-66,-67,55,-12857,-7301,2272,-11391,-254,-1154
-48,-42,39,-18840,-9409,4283,-11164,-343,-1431
-104,-29,14,-12609,-3905,6749,-10806,66,-1040
3,83,-81,-6020,2519,16339,-9940,97,-459
106,106,-90,-6276,-1548,16148,-9068,84,-536
97,45,-63,-8134,-6907,4555,-8826,-120,-689
-107,32,-47,-2480,-6208,-6473,-9170,-93,-399
-105,53,-41,2484,-4603,-11149,-9760,-28,-108
-88,35,-34,3793,-7170,-11882,-10402,-152,-56
-72,11,-2,4681,-2168,-8659,-10861,189,-62
-60,-33,24,7075,455,-6781,-11221,220,-84
-70,-70,32,10161,3809,-5040,-11488,338,12
-59,-80,49,12318,5894,227,-11475,409,118
-93,-89,65,11958,12004,2050,-11367,748,120
117,-88,64,12931,9293,-484,-11392,656,202
-120,-92,36,10008,3990,-6291,-11726,380,28
-111,-83,19,8315,3023,-5305,-12012,342,-49
-87,-70,2,9413,1122,-1312,-12082,237,-12
-82,-35,3,7178,-1980,-3659,-12276,142,-62
-107,1,12,8851,3472,1846,-12178,486,118
-54,49,20,5971,-1841,6583,-11823,64,134
-113,64,26,3481,1875,8457,-11374,305,-42
-126,43,17,1937,-770,1830,-11277,214,-161
-103,49,26,2361,-1828,-4017,-11490,127,-114
-98,66,26,897,-1157,-3854,-11698,131,-156
-88,62,37,-1774,-4789,-6288,-12032,-66,-293
-49,0,28,-3541,3550,-4171,-12253,396,-512
-86,-43,32,-2685,3809,210,-12242,400,-574
-78,-85,47,-7415,2080,3402,-12061,236,-885
-93,-109,67,-11854,2799,6678,-11707,262,-1112
122,-87,64,-13428,-911,4577,-11465,133,-1140
-108,-72,58,-13520,637,872,-11418,206,-1145
-120,-52,58,-17402,-7086,-6737,-11782,-163,-1323
-127,-55,35,-15875,-1006,-1540,-11864,175,-1234
-86,-52,-1,-10950,-1884,2755,-11718,115,-1017
-95,-3,-1,-10706,-7228,-1612,-11803,-41,-888
-55,19,-23,-6866,1287,7313,-11408,287,-618
-51,52,-74,-6029,4545,10746,-10839,323,-521
-101,42,-71,-4999,2668,7304,-10452,314,-513
-114,24,-70,-2208,-1248,-450,-10476,140,-406
-107,40,-65,615,-4403,-5593,-10778,-34,-232
-97,57,-61,704,-7372,-8283,-11217,-202,-193
-79,22,-41,1088,-6077,-8705,-11678,-96,-222
-94,-47,-1,8269,2125,-7432,-12072,336,-21
-76,-77,40,12265,3891,-6734,-12436,342,133
-63,124,48,12494,7759,-3672,-12630,468,64
-57,-121,40,16661,12421,1445,-12554,704,272
-98,-94,32,15891,11353,843,-12509,732,304
-82,-109,2,15535,8414,819,-12465,559,257
-106,-81,0,14397,8287,3070,-12302,609,248
-114,-54,-13,11924,2988,-762,-12342,382,169
-113,20,10,11984,5379,3408,-12162,563,315
-103,82,-6,2448,3000,10440,-11598,337,-55
-112,78,-7,-813,-600,8816,-11131,164,-237
-118,58,-10,-760,1120,-2655,-11271,285,-268
-113,71,0,15,-992,-8231,-11708,156,-205
-93,70,5,-609,-7835,-9824,-12238,-219,-218
-48,32,9,-5092,-6960,-9216,-12727,-159,-460
-35,-46,-15,-10759,466,-10249,-13270,142,-1084
-70,-69,-6,-11983,2555,-4540,-13511,286,-1123
-75,100,30,-10702,-3185,703,-13473,-88,-1140
-95,111,61,-8733,-2408,4129,-13254,-22,-987
-100,-96,14,-14143,-3095,4890,-12995,1,-1229
116,-93,26,-14841,-11725,-4317,-13223,-399,-1223
-87,-96,26,-13843,-10051,1758,-13128,-380,-1239
-81,-79,11,-9392,-3873,7571,-12727,-39,-989
-120,-26,-16,1015,6792,11603,-12112,623,-332
-62,31,-37,-7296,-812,5314,-11830,142,-613
-22,36,-74,-8176,-249,8697,-11361,23,-658
-65,58,-87,-3816,8829,8989,-10884,554,-417
-104,33,-93,-3725,-1367,-1937,-10987,92,-471
-85,41,-77,2917,-295,-8306,-11419,139,-111
-72,45,-87,11693,-2185,-9084,-11900,8,347
-57,22,-78,13419,-1823,-7055,-12281,22,413
-67,-10,-22,9948,-5200,-3728,-12479,-8,137
-67,-65,17,8654,133,-899,-12527,161,-68
-108,-81,55,12391,7938,1759,-12434,570,158
-124,-78,61,8965,11720,1325,-12362,789,11
109,-88,32,17697,13542,7536,-11963,895,444
126,-85,-6,14284,-865,-1062,-12019,158,258
-83,-102,8,15208,-281,-2209,-12136,117,235
-119,-88,-4,15256,3730,2329,-12010,383,309
-51,-58,-25,12860,3887,5298,-11729,329,136
-81,8,-7,9323,2687,2373,-11604,440,163
-73,73,4,-1147,5779,8297,-11164,450,-214
-80,91,-34,-6626,6593,10258,-10610,476,-494
122,55,-54,-3720,4103,2419,-10482,424,-441
-124,52,-46,3867,-1167,-4977,-10745,158,-52
-98,71,-36,6646,-6948,-8076,-11173,-173,138
-70,69,-17,1834,-10782,-9547,-11689,-405,-64
-47,10,-9,-3740,-6673,-7048,-12063,-71,-475
-70,-61,0,-5269,-3952,-6498,-12407,-29,-767
-61,-88,60,-9865,-3316,-1976,-12512,-73,-1020
-91,-118,79,-18787,3248,3782,-12308,275,-1487
119,-87,49,-16913,-2690,2271,-12187,54,-1319
-121,-61,22,-20598,-5602,-778,-12228,-62,-1488
-123,-65,32,-19450,-8310,-4112,-12446,-210,-1434
125,-62,13,-18787,-4546,-3911,-12658,-3,-1411
-85,-63,4,-13919,-6755,369,-12638,-154,-1190
-95,-35,-35,-9110,-5148,-2645,-12778,-37,-877
-45,32,-83,-4909,12787,8385,-12334,734,-510
-65,53,-91,-5347,1859,6863,-11963,198,-510
-77,30,-106,-6962,839,3504,-11777,158,-638
-79,20,-93,-725,126,-3535,-11965,141,-334
-83,38,-82,2802,-6260,-5680,-12266,-172,-120
-74,50,-68,6650,-7000,-6811,-12634,-223,116
-58,6,-60,7140,-7741,-5859,-12938,-233,37
-53,-61,-6,10643,3980,-2694,-13081,342,11
-88,-90,5,14612,8088,-1314,-13151,564,225
-110,-98,58,16372,8025,237,-13138,567,359
-110,-105,83,17733,13400,3912,-12931,814,417
-105,-103,9,13575,2344,896,-12883,277,178
-87,-109,-6,16594,4419,791,-12841,355,303
-96,-85,3,13333,553,-1176,-12905,197,189
-105,-61,0,12620,2797,2217,-12787,356,184
-100,-3,8,9296,3093,1916,-12686,472,128
-82,35,-6,7707,-433,10829,-12112,218,150
-59,73,0,1290,1086,14546,-11326,188,-65
-109,69,-8,607,7142,10437,-10773,568,-175
-120,50,-32,1718,5974,-812,-10816,533,-159
125,66,-26,4663,-3005,-5104,-11087,68,7
-101,75,-6,1345,-6613,-8669,-11555,-153,-120
-80,43,-7,-5146,-7063,-8407,-12000,-138,-483
-76,-22,8,-8682,-386,-5777,-12307,247,-841
-89,-88,24,-9928,-1110,-4922,-12567,96,-1015
-54,-110,58,-10411,-1202,-72,-12571,8,-1091
-63,-112,70,-19347,-568,5620,-12274,49,-1518
94,-72,29,-17312,8451,2832,-12123,663,-1310
93,-71,1,-17888,-8202,-9275,-12615,-175,-1339
-119,-68,15,-10443,-7420,-6569,-12970,-169,-994
-82,-70,11,-10032,-6474,-1850,-13068,-157,-1007
-76,-44,2,-11045,-12544,-792,-13110,-423,-1018
-50,-2,-31,-9131,-4393,6392,-12771,-13,-810
-14,30,-99,-3005,6132,13453,-12045,325,-423
-114,52,-100,-6676,3060,8818,-11577,312,-599
-114,20,-92,-3585,-2099,1252,-11511,71,-485
-99,30,-73,1485,-2306,-6543,-11858,64,-204
-80,52,-79,1584,-4115,-9371,-12364,-76,-154
-63,22,-62,1374,-5430,-7833,-12779,-124,-210
-76,-35,-11,2902,-88,-5759,-13084,227,-286
-72,-84,28,8633,2677,-4103,-13302,268,-86
-92,-121,42,11043,4409,-1766,-13397,347,36
-92,-126,52,13589,7734,240,-13384,505,156
-67,-100,53,17239,9284,4643,-13138,570,344
-88,-114,-8,14854,9153,-919,-13187,592,211
-85,-100,-9,18258,6279,2032,-13077,461,412
-73,-71,-15,17716,7047,2801,-12929,515,391
-70,-14,-14,16639,10300,1417,-12853,794,463
-116,51,-4,5010,9284,6327,-12518,712,15
-92,71,-27,-1995,237,14772,-11720,189,-292
118,71,-34,-2066,987,8104,-11291,267,-334
-126,55,-36,1479,-563,-2192,-11407,196,-169
-109,60,-19,3871,-4480,-5690,-11709,-12,-24
-96,65,-20,1287,-9052,-8606,-12173,-273,-135
-84,44,-5,-3422,-10673,-12324,-12827,-318,-399
-69,-16,-8,-10629,-8062,-14072,-13572,-132,-927
-58,-81,14,-10944,-5797,-11781,-14197,-179,-1107
-16,-126,43,-14340,-9147,-2925,-14355,-470,-1358
-32,118,79,-19583,-3973,10269,-13811,-179,-1564
-86,126,31,-15386,1550,9465,-13309,185,-1337
104,-104,29,-11184,-7107,1414,-13235,-161,-1029
-117,-86,42,-8488,-4848,-2608,-13376,-72,-914
-99,-62,23,-9916,-4356,2827,-13226,-21,-965
-78,-30,3,-10411,-7354,-1233,-13292,-123,-949
-50,11,-37,-10176,1707,-753,-13332,271,-813
-34,44,-84,-11217,3015,10968,-12739,211,-813
-99,38,-93,-9730,-3618,10589,-12178,-29,-768
-103,13,-88,-3454,-1550,2796,-12030,93,-488
-102,29,-75,2471,-1170,-3822,-12232,123,-156
-106,39,-78,4328,-5803,-6597,-12582,-116,-49
-70,31,-52,1522,-8294,-9926,-13118,-258,-177
-80,-14,-14,2195,-487,-6416,-13458,254,-264
-85,-85,19,5981,2085,-5629,-13757,259,-207
-83,-110,34,8453,4141,-4498,-13995,329,-109
-58,76,56,12516,7988,-2103,-14109,459,50
-40,-104,34,11807,5155,2774,-13962,318,13
-62,-117,-15,15934,8647,4172,-13740,527,230
-82,-109,3,14225,6020,944,-13690,430,176
-113,-98,-10,17155,7306,5655,-13385,551,391
-88,-77,-20,11494,5321,-1341,-13456,437,86
-89,-21,2,16639,10370,5577,-13160,808,456
-56,81,0,4256,8151,8620,-12704,530,101
-114,102,-5,-4810,2565,14814,-11904,301,-417
115,66,-30,-3869,2213,5978,-11587,338,-432
-123,59,-28,4539,-1494,-4188,-11809,147,-3
-110,86,-10,5486,-3912,-8442,-12256,-15,94
-82,77,-4,-2039,-9069,-10037,-12798,-307,-268
-53,6,3,-10205,-3210,-6440,-13140,141,-828
-94,-70,-7,-7421,-4633,-4028,-13353,-46,-859
-53,-110,-1,-7142,-2328,1843,-13255,-39,-955
-105,-112,53,-11271,1276,6967,-12879,203,-1093
-81,113,45,-16254,-53,3627,-12687,86,-1390
110,-77,29,-11554,-3682,-869,-12733,31,-1032
-99,-74,44,-10934,-7254,-6458,-13075,-197,-1029
-114,-71,49,-11598,-10785,-3380,-13258,-371,-1055
-122,-65,30,-7466,-2859,-1058,-13314,67,-825
-48,-45,-1,-8721,-4028,4168,-13093,-41,-952
-32,20,-31,-6924,690,7294,-12706,175,-589
-60,62,-108,-3434,14490,13096,-11999,830,-407
-109,43,-102,-4083,6014,8765,-11535,459,-479
-98,22,-96,-1599,-1652,-1620,-11620,71,-379
-94,36,-77,4750,-4459,-6537,-11967,-59,-27
-62,35,-87,2818,-7981,-6832,-12336,-303,-116
-57,22,-44,-1383,-5002,-5634,-12634,-81,-336
-115,-45,2,2753,-1415,-4915,-12895,177,-281
-86,-74,38,13452,797,-4114,-13113,200,196
-80,-99,48,14632,6431,1136,-13052,453,236
-96,-77,51,15561,8877,1958,-12948,612,315
