-101,12,-8,-37,0,0,1,-73
-100,11,-7,-38,-1,-3,1,-75
-101,11,-8,-36,0,-4,1,75
-101,11,-8,-35,-1,-3,1,-76
-101,11,-8,-34,-1,-2,1,-76
-100,11,-8,-30,-2,-1,1,-113
-100,11,-8,-24,0,-1,1,123
-101,11,-7,-19,1,-2,1,120
-106,10,-7,-34,12,-8,1,76
-124,3,-2,-151,57,-56,1,226
-147,-5,-7,-615,89,-125,1,-721
-147,0,-9,-1467,20,-121,1,1359
-130,-3,-16,-2566,-135,-169,1,2724
-97,-5,-17,-3826,-332,-129,1,3917
-42,-19,-7,-4939,-370,-265,1,4877
-25,-29,3,-5726,-330,-330,1,-5722
-15,-57,0,-6123,-336,-559,1,-5311
-60,-102,10,-6243,-361,-487,1,-6332
-75,-133,5,-6373,-446,-635,1,-7148
-78,-136,5,-6568,-445,-676,1,-6773
-61,-113,-4,-6819,-483,-712,1,6603
-45,-97,-5,-7102,-580,-807,1,6803
-28,-92,-6,-7105,-578,-880,1,6824
-51,-77,-31,-6835,-108,-621,1,6358
-52,-41,-31,-6437,-418,-411,1,6425
-55,-13,-37,-6187,0,-221,1,-6380
-93,0,-49,-6129,169,8,1,-5951
-93,-9,-49,-6267,-345,-76,1,6414
-47,-27,-37,-6550,-343,-68,1,6291
-42,-36,-34,-6848,-53,-18,1,6834
-30,-48,-34,-7052,-22,-135,1,6920
-40,-63,-38,-7064,31,21,1,7074
-40,-66,-36,-7068,0,-17,1,-7118
-39,-72,-23,-6943,53,161,1,7166
-45,-76,-24,-6617,109,167,1,6497
-55,-75,-6,-6331,-58,239,1,-6167
-49,-93,9,-6225,-329,219,1,6565
-41,-88,19,-5826,63,17,1,-5761
-86,-101,-5,-5331,151,-49,1,-5188
-112,-125,-13,-4994,36,-70,1,-5117
-107,-133,-19,-4976,6,-16,1,-5018
-90,-122,-21,-5212,-117,99,1,-5244
-67,-120,-22,-5377,-23,109,1,-5465
-63,-101,-20,-5481,61,165,1,5562
-62,-93,-12,-5509,-80,201,1,-5484
-60,-80,2,-5436,-117,181,1,5519
-56,-71,12,-5274,-151,122,1,5131
-52,-55,28,-5113,-212,160,1,5009
-41,-39,38,-4979,-127,171,1,5004
-52,0,58,-4731,199,115,1,4804
-94,5,14,-4532,286,-411,1,-4451
-85,-31,-14,-4444,55,-221,1,-4597
-94,-24,0,-4523,67,107,1,-4556
-94,-25,26,-4775,-198,-24,1,-4649
-80,-34,35,-5143,-192,-141,1,-5228
-69,-44,32,-5497,-174,-322,1,-5337
-60,-47,22,-5951,-269,-403,1,-6049
-49,-55,17,-6359,-365,-472,1,-6266
-26,-62,8,-6842,-697,-722,1,-6912
-1,-86,-3,-7028,-666,-751,0,6993
-26,-77,-15,-6948,-583,-659,1,7087
-49,-99,-16,-6507,-478,-552,1,6862
-79,-102,-28,-6101,-389,-616,1,5124
-69,-125,-18,-5756,-443,-540,1,5616
-74,-152,-18,-5481,-449,-609,1,5636
-93,-141,-13,-5467,-366,-502,1,5405
-80,-129,-6,-5854,-471,-419,1,5728
-60,-120,0,-6166,-353,-497,1,-6347
-64,-103,-6,-6353,-283,-467,1,6215
-59,-84,-1,-6486,-284,-524,1,6703
-50,-75,-6,-6514,-398,-635,1,6907
-49,-68,-18,-6420,-467,-633,1,6872
-32,-57,-20,-6367,-458,-649,1,7080
-34,-49,-32,-6141,-154,-565,1,5468
-45,-21,-43,-5817,195,-263,1,-5997
-74,-7,-50,-5672,149,68,1,5771
-70,-19,-39,-5722,-93,-5,1,5747
-58,-42,-47,-5773,-217,-195,1,5803
-56,-58,-52,-5825,-209,-133,1,5802
-64,-56,-55,-5790,-188,-81,1,5707
-58,-56,-55,-5778,-141,2,1,-5669
-55,-52,-43,-5768,-73,96,1,-5764
-54,-49,-34,-5781,-28,239,1,-5704
-46,-49,-21,-5799,-107,160,1,-5735
-53,-61,-7,-5791,-40,174,1,-5659
