-18,100,-2,-88,3,-1,0,34
-19,101,-1,-90,5,-2,0,40
-20,101,-1,-89,7,-4,0,40
-21,100,-1,-87,9,-6,0,40
-21,100,-1,-87,9,-7,0,43
-17,97,-4,-72,6,0,0,-50
-31,99,-7,-28,40,-27,0,80
-56,109,0,-29,83,-61,0,-44
-90,121,-8,-243,126,-104,1,207
-143,146,-30,-814,156,-137,1,827
-171,193,-46,-1856,103,-133,1,1945
-151,195,-33,-3094,94,-113,1,3149
-148,175,-13,-4357,110,-109,1,4405
-89,143,3,-5569,49,-78,1,-5484
-28,109,0,-6807,-38,-22,0,6866
-2,56,-5,-8045,-76,3,0,7963
15,7,7,-9283,-295,-227,0,-9612
27,-19,49,-10410,-186,-394,1,10658
57,-29,70,-11178,-260,-404,1,11097
58,-47,54,-11486,-262,-468,1,11306
28,-53,18,-11347,-202,-581,1,12006
-7,-66,-38,-10909,-51,-592,0,10369
-82,-92,-86,-10413,76,-490,1,-10582
-103,-111,-94,-10248,97,-467,1,-10723
-79,-98,-52,-10518,124,-481,1,-10391
-24,-84,12,-11098,54,-580,0,10598
62,-65,86,-11784,-148,-434,1,12046
138,-60,118,-12227,-230,-388,1,11872
141,-47,91,-12138,-272,-389,1,12057
94,-35,42,-11475,-303,-414,1,11316
11,-36,-21,-10438,-110,-570,0,-10928
-124,-74,-79,-9468,145,-436,1,-9639
-238,-99,-90,-8915,202,-388,1,-9039
-160,-89,-57,-9178,204,-406,1,-8829
-60,-71,2,-9896,166,-486,1,10136
32,-57,88,-10797,-89,-424,1,11152
156,-49,154,-11572,-214,-353,1,11443
179,-46,120,-11741,-261,-375,1,11595
88,-39,66,-11195,-245,-413,1,10989
18,-32,23,-10311,-160,-537,0,10969
-96,-50,-33,-9378,173,-442,1,-9721
-193,-82,-61,-8715,173,-410,1,-9105
-185,-80,-56,-8619,211,-406,1,-8240
-121,-83,-43,-9131,190,-436,1,-8869
-42,-73,5,-9998,112,-536,1,9485
26,-59,58,-10968,-97,-479,1,11120
121,-54,94,-11832,-230,-390,1,12102
166,-49,83,-12236,-291,-385,1,12207
135,-46,46,-11972,-310,-399,1,12031
69,-39,19,-11145,-278,-445,1,11090
-52,-50,-15,-10022,135,-511,1,-9812
-176,-87,-62,-9165,177,-427,1,-8721
-140,-91,-44,-8942,167,-434,1,-8963
-91,-96,-23,-9182,140,-493,1,-8878
-55,-95,-3,-9665,97,-539,1,-10195
-6,-82,22,-10310,-8,-600,0,-10838
43,-77,30,-11015,-136,-532,1,10728
74,-75,44,-11592,-189,-477,1,11272
84,-67,59,-11992,-218,-446,1,12189
105,-71,63,-12027,-251,-433,1,12195
77,-57,62,-11609,-222,-440,1,11386
44,-54,42,-10850,-175,-504,1,11016
-3,-48,17,-9856,-21,-631,0,-9252
-61,-56,-21,-8817,147,-521,1,-8440
-90,-53,-41,-7805,176,-449,1,-8011
-180,-41,-68,-6926,215,-382,1,-6781
-164,-60,-74,-6699,202,-397,1,-7103
-139,-71,-60,-7061,203,-399,1,-6694
-95,-74,-36,-7820,167,-438,1,-8111
-58,-68,-12,-8819,126,-494,1,-9108
-24,-54,10,-10038,46,-554,0,9496
59,-37,39,-11275,-232,-409,1,11598
99,-37,43,-12430,-262,-399,1,12393
134,-51,31,-13139,-292,-407,1,13135
128,-55,29,-13230,-297,-400,1,13218
105,-52,35,-12748,-283,-409,1,12595
68,-56,39,-11911,-240,-448,1,12161
50,-43,44,-10844,-208,-445,1,11039
9,-33,35,-9659,-79,-497,0,9228
-62,-34,0,-8445,230,-468,1,8662
-141,-35,-31,-7232,240,-397,1,-7665
-190,-24,-51,-6144,263,-357,1,-5896
-157,-27,-42,-5646,245,-364,1,-5952
-129,-53,-39,-5825,221,-405,1,-5913
-130,-61,-33,-6254,226,-402,1,-6529
-112,-64,-30,-6944,202,-411,1,-6658
-85,-60,-10,-7904,181,-423,1,-8106
-27,-47,20,-9105,68,-503,1,8705
38,-43,48,-10343,-147,-439,1,10621
110,-44,64,-11492,-247,-391,1,11669
133,-55,61,-12123,-276,-403,1,12118
101,-63,53,-12067,-258,-433,1,12286
55,-55,56,-11464,-193,-459,1,11767
10,-55,50,-10616,-94,-520,0,11041
9,-53,33,-9738,-84,-561,0,9332
-23,-40,15,-8701,77,-588,0,9158
-78,-41,-18,-7613,202,-468,1,-7379
-120,-30,-42,-6550,214,-402,1,-6291
-167,-27,-63,-5815,230,-375,1,-6056
-167,-38,-71,-5453,213,-377,1,-5160
