-19,101,-1,-11,-1,0,0,127
-19,101,-2,-7,-1,0,0,114
-19,101,-2,-4,-1,0,0,119
-18,101,-1,-4,-3,1,0,118
-18,100,-2,-4,-3,2,0,117
-18,101,-1,-2,-3,2,0,119
-18,101,-1,0,-4,2,0,-120
-18,101,-1,4,-3,2,0,-115
-18,101,-1,8,-2,1,0,-127
-19,101,-2,11,0,-1,0,-128
-25,102,0,0,13,-12,0,122
-35,109,10,-118,37,-39,0,-50
-56,111,6,-393,82,-77,1,-460
-105,112,-6,-839,137,-146,1,832
-103,107,-10,-1536,112,-144,0,1286
-126,108,-5,-2509,104,-170,0,2330
-132,107,8,-3708,99,-173,0,-3671
-135,97,44,-4941,116,-190,0,-4941
-125,90,80,-6174,79,-215,0,-6385
-82,70,107,-7407,45,-234,1,-7254
-30,51,114,-8615,-28,-268,1,8425
3,21,97,-9821,-91,-320,0,-10061
33,11,86,-10861,-160,-325,1,-11209
53,3,68,-11536,-236,-363,1,-11520
27,0,49,-11776,-187,-366,1,-11266
18,3,31,-11759,-200,-349,0,-11386
4,-2,13,-11577,-124,-373,0,11325
1,-16,-10,-11329,-75,-567,0,-11834
-4,-28,-24,-10980,-34,-517,0,10443
-25,-32,-24,-10466,77,-480,1,-10593
-54,-36,-19,-9848,168,-420,1,-10108
-68,-33,-10,-9177,206,-384,1,-8705
-81,-22,-6,-8310,271,-322,1,-8313
-102,-23,-1,-7341,276,-320,1,-7416
-134,-22,9,-6236,302,-295,1,6345
-184,-10,13,-5245,317,-258,1,5360
-177,-3,37,-4716,261,-247,1,4876
-142,15,32,-4625,251,-218,1,-4756
-175,52,28,-4619,235,-178,1,-4822
-170,93,43,-5011,157,-131,0,-4945
-148,75,68,-5920,147,-148,1,-6017
-178,66,100,-7046,154,-201,1,-6980
-183,49,123,-8254,159,-253,1,-8354
-154,60,139,-9487,121,-256,1,-9638
-87,50,105,-10721,80,-272,1,-10418
-23,21,64,-11929,6,-283,0,-12230
-8,4,65,-13095,-32,-324,0,12858
19,-22,70,-14000,-132,-413,0,14322
23,-22,65,-14606,-146,-420,0,14462
23,-21,36,-14984,-177,-442,0,15275
26,-18,7,-15176,-272,-473,1,15263
16,-19,-9,-15191,-211,-519,0,-14731
10,-21,-28,-15091,-115,-466,0,-15191
-3,-25,-41,-14824,-30,-439,0,14460
-32,-31,-39,-14335,94,-420,1,-13864
-36,-38,-23,-13756,124,-447,1,-13419
-42,-38,-7,-13127,175,-449,1,-12833
-68,-52,-8,-12289,207,-436,1,-12553
-119,-50,0,-11286,254,-366,1,11714
-142,-59,12,-10365,245,-348,1,10602
-168,-38,35,-9694,275,-287,1,9586
-172,-30,26,-9328,294,-290,1,9415
-201,-10,30,-9244,302,-255,1,9495
-159,13,44,-9709,261,-224,1,-9355
-140,14,52,-10491,240,-221,1,-10341
-138,1,73,-11426,206,-243,1,-11360
-126,-16,111,-12571,135,-290,1,12450
-110,-33,129,-13773,99,-338,1,13361
-110,-27,129,-14860,101,-355,1,15353
-58,-12,113,-16014,31,-362,1,16315
-2,-17,108,-16971,-54,-372,0,-17268
-2,-16,104,-17549,-54,-386,0,-17757
11,-16,81,-18000,-97,-388,0,18427
26,-13,56,-18332,-172,-404,1,18062
15,-14,21,-18441,-202,-482,0,18741
10,-19,-6,-18388,-178,-574,0,-17729
-4,-26,-26,-18213,-30,-516,0,17723
-24,-32,-39,-17931,49,-461,0,-18396
-31,-39,-42,-17590,62,-453,1,-17758
-20,-45,-33,-17183,27,-491,0,-17139
-19,-39,-19,-16550,64,-510,0,-16701
-42,-35,-37,-15680,139,-415,1,-15367
-72,-53,-25,-14688,174,-397,1,-14358
-126,-26,19,-13622,271,-300,1,13669
-178,-44,29,-12812,255,-303,1,13150
-188,-27,34,-12384,272,-303,1,12513
-212,-14,22,-12233,301,-286,1,12083
-205,10,39,-12537,282,-231,1,-12775
-153,27,71,-13424,208,-206,1,-13494
-112,19,96,-14507,148,-245,1,-14550
-93,5,119,-15592,107,-271,1,-15792
-108,-23,120,-16683,111,-332,1,16392
-98,-38,131,-17833,77,-359,1,17479
-57,-18,126,-18886,13,-353,1,18684
-11,-16,106,-19846,-51,-366,0,-19640
32,-13,94,-20637,-193,-385,1,20909
56,-9,79,-21068,-225,-377,1,21423
46,-17,50,-21204,-233,-397,1,21432
35,-18,35,-21057,-241,-429,1,21262
13,-21,21,-20782,-166,-509,0,20602
11,-17,3,-20487,-195,-555,0,21236
1,-23,-18,-20145,-75,-529,0,-19695
-22,-27,-30,-19746,53,-454,0,-19650
-43,-36,-30,-19238,91,-418,1,-19145
-51,-26,-4,-18729,192,-387,1,-18498
-58,-34,20,-18193,182,-377,1,18129
-93,-35,38,-17588,216,-338,1,17761
-120,-38,50,-17039,234,-327,1,17217
-142,-24,60,-16664,246,-289,1,16484
-157,-1,65,-16472,273,-222,1,16709
-169,20,76,-16593,242,-218,1,-16393
-156,46,90,-17095,204,-185,1,-16991
-166,59,92,-17924,196,-174,1,-18092
-130,83,108,-19062,117,-162,1,-18973
-115,58,118,-20270,117,-199,1,-20388
-119,35,134,-21503,100,-234,1,-21412
-104,20,148,-22736,69,-274,1,-22912
-101,17,147,-23945,68,-305,1,-23578
-63,27,142,-25153,18,-294,1,-25568
9,28,121,-26364,-127,-309,0,-26592
50,17,93,-27198,-192,-311,1,-27594
54,8,62,-27525,-243,-339,1,-27176
37,2,44,-27423,-228,-344,1,-27299
21,-6,20,-27120,-251,-398,0,26782
20,-15,-2,-26689,-284,-479,0,-26781
14,-14,-14,-26151,-207,-460,0,-26416
5,-14,-16,-25496,-123,-462,0,-25126
-8,-14,-10,-24705,34,-484,0,-24897
-36,-4,3,-23813,273,-324,1,23926
-63,-3,16,-22890,241,-309,1,22659
-95,5,28,-21924,244,-277,1,-21512
-134,9,31,-20903,255,-252,1,-20787
-159,11,34,-20023,261,-237,1,-20332
-189,24,51,-19387,244,-214,1,-19216
-196,38,68,-19190,221,-202,1,-19012
-189,67,86,-19548,184,-172,1,-19683
-166,81,95,-20357,162,-175,1,-20257
-164,95,116,-21534,124,-120,0,-21661
-127,90,119,-22742,107,-177,0,-22624
-133,74,122,-23950,119,-205,1,-23938
-103,60,136,-25183,61,-225,1,-25171
-70,45,139,-26392,23,-265,1,-26345
-31,39,124,-27600,-22,-272,1,27283
25,22,104,-28684,-152,-314,1,-29122
44,15,89,-29294,-188,-327,1,-29674
41,4,62,-29507,-201,-333,1,-29399
32,1,46,-29385,-217,-347,1,-29511
16,-2,29,-29033,-188,-366,0,28848
0,-4,12,-28577,-56,-420,0,28217
-7,-18,-9,-28056,16,-567,0,-28589
-27,-19,-24,-27375,99,-436,1,-27427
-38,-20,-29,-26554,103,-403,1,-26214
-60,-11,-29,-25706,158,-330,1,-26001
-75,-1,-6,-24855,256,-268,1,-24914
-113,15,21,-23959,241,-225,1,-24047
-147,23,42,-23134,236,-215,1,-23244
-159,18,50,-22578,233,-218,1,-22717
-154,35,68,-22311,205,-196,1,-22486
-145,50,71,-22429,174,-173,1,-22393
-139,100,72,-22815,137,-112,0,-22877
-166,136,73,-23452,123,-120,1,-23537
-151,163,80,-24499,57,-69,1,-24490
-151,151,116,-25682,79,-121,1,-25617
-153,143,124,-26915,79,-152,1,-27027
-150,125,107,-28123,99,-187,1,-28036
-93,109,100,-29331,49,-190,0,-29258
-11,70,109,-30564,-73,-234,0,30689
36,58,126,-31707,-136,-263,1,-31289
47,44,95,-32406,-156,-263,1,-32600
30,32,54,-32679,-155,-245,1,-32708
4,13,20,-32656,-95,-241,0,-32575
-6,6,4,-32533,90,-190,0,-32759
-5,-3,-15,-32313,10,-390,0,-32702
-10,-17,-37,-31988,-14,-440,0,32118
-24,-21,-42,-31478,30,-411,0,-31578
-37,-17,-40,-30745,86,-362,1,-31032
-56,-11,-30,-29761,175,-315,1,-30199
-86,5,-4,-28587,284,-250,1,28191
-111,9,17,-27369,273,-239,1,-27491
-166,0,35,-26299,270,-259,1,-26164
-166,9,46,-25529,225,-218,1,-25346
-182,40,33,-25130,243,-195,1,-25256
-206,78,19,-25071,220,-160,1,-24895
-197,108,22,-25566,164,-128,0,-25531
-184,111,42,-26619,146,-121,1,-26594
-192,114,84,-27852,132,-144,1,-27739
-160,96,105,-29060,115,-184,0,-29140
-130,77,106,-30319,95,-218,1,-30286
-73,62,102,-31527,37,-230,1,-31734
-3,46,96,-32735,-71,-237,0,32570
43,35,85,-33744,-175,-263,1,-33338
52,21,60,-34193,-223,-303,1,-33919
28,9,45,-34185,-180,-314,1,-33850
15,0,36,-33967,-152,-333,0,-34141
8,-6,23,-33581,-156,-420,0,33292
-14,-12,0,-33050,135,-505,0,32866
-33,-10,-23,-32418,150,-387,1,-32650
-57,0,-42,-31724,149,-313,1,31316
-73,-8,-51,-30880,150,-304,1,-31065
-111,7,-25,-29791,238,-239,1,29740
-123,-32,4,-28713,243,-305,1,29065
-163,-50,38,-27794,236,-285,1,28119
-192,-37,57,-27315,225,-285,1,27630
-177,0,63,-27311,240,-243,1,-27169
-199,42,53,-27655,238,-197,1,-27895
-185,76,62,-28520,181,-157,1,-28552
-167,88,80,-29730,150,-147,1,-29833
-154,72,83,-30964,151,-181,1,-30802
-149,63,93,-32197,151,-217,1,-32127
-115,54,114,-33430,93,-232,1,-33307
-73,35,119,-34638,54,-266,1,-34414
-35,30,122,-35855,-12,-287,1,36190
9,28,104,-36886,-105,-295,0,-37157
51,16,72,-37626,-216,-321,1,-37639
51,4,46,-37984,-267,-344,1,-37913
47,-4,27,-37966,-308,-368,1,37925
25,-13,18,-37646,-254,-433,1,37444
16,-16,7,-37144,-234,-506,0,36893
3,-21,-9,-36456,-91,-587,0,-35947
-24,-23,-23,-35643,96,-460,0,-35461
-41,-21,-27,-34756,148,-401,1,-34531
-60,-15,-28,-33869,193,-352,1,-34304
-68,-6,-14,-32907,251,-302,1,-33045
-99,5,-6,-31906,296,-257,1,31976
-147,3,12,-30875,303,-250,1,-31187
-174,3,31,-30085,272,-241,1,-29911
-211,21,47,-29659,259,-220,1,-29418
-218,40,61,-29776,231,-203,1,-29870
-192,83,80,-30522,166,-131,1,-30627
-166,78,104,-31702,145,-156,1,-31584
-132,71,123,-32911,112,-194,1,-32900
-148,53,123,-34144,141,-225,1,-34285
-149,46,117,-35377,143,-247,1,-35462
-100,34,102,-36585,110,-265,1,-36779
-51,25,98,-37819,27,-275,1,-37626
0,15,95,-39045,-103,-315,0,-39307
30,6,80,-39976,-148,-321,1,-40384
37,6,59,-40543,-203,-333,1,-40900
46,1,38,-40808,-281,-346,1,-40749
48,-7,16,-40776,-350,-379,1,40773
41,-4,1,-40444,-396,-363,1,40242
32,9,-11,-39786,-316,-270,1,39807
0,5,-24,-38855,-49,-272,0,38633
-27,9,-21,-37807,127,-241,1,37669
-69,16,-12,-36686,214,-231,1,36641
-106,20,8,-35498,237,-220,1,-35562
-160,19,35,-34301,246,-248,1,-34130
-196,3,53,-33292,244,-242,1,-33529
-203,-1,79,-32686,227,-245,1,32572
-186,8,90,-32586,206,-234,1,-32647
-169,43,95,-32992,183,-193,1,-32888
-154,61,91,-33841,164,-167,1,-33999
-159,95,117,-35015,122,-164,0,-34986
-153,91,145,-36248,96,-174,0,-36107
-133,88,144,-37456,76,-200,1,-37516
-86,70,126,-38664,50,-225,1,-38844
-69,50,119,-39897,30,-259,1,-39623
-35,36,105,-41095,-1,-264,1,41453
3,29,98,-42111,-105,-285,0,-42357
35,20,75,-42756,-191,-302,1,-42736
42,9,51,-43065,-240,-327,1,-43395
38,-2,29,-43064,-286,-365,1,43135
30,-6,12,-42743,-326,-393,1,42543
9,-4,8,-42200,-249,-425,0,42375
9,-1,0,-41595,-374,-374,0,41585
-17,-2,-23,-40838,102,-351,0,-40633
-53,0,-33,-39765,169,-318,1,39639
-96,9,-35,-38552,196,-278,1,38705
-116,14,-17,-37334,237,-252,1,37293
-145,11,-5,-36182,271,-256,1,35897
-170,6,14,-35091,296,-250,1,-34914
-197,-2,29,-34258,273,-253,1,34023
-192,1,54,-33866,242,-241,1,-33985
-182,30,87,-33974,182,-209,1,-33837
-138,53,83,-34480,156,-170,1,-34423
-143,72,69,-35243,164,-170,1,-35112
-134,73,82,-36336,126,-153,1,-36245
-122,60,106,-37594,101,-188,1,-37420
-121,46,128,-38802,90,-234,1,-38904
