2,100,-9,14,-1,-1,0,-99
2,101,-9,15,-2,-1,0,-100
2,100,-9,18,-1,-2,0,-128
1,100,-9,24,0,-1,0,119
1,100,-10,26,0,-2,0,117
3,100,-10,21,-3,-3,0,-122
3,100,-9,16,-3,-1,0,-128
2,100,-8,16,-1,0,0,115
1,100,-9,16,0,-1,0,127
2,100,-9,15,0,0,0,-100
3,101,-7,14,-1,2,0,110
0,102,-8,-1,9,2,0,104
1,106,-3,-35,8,13,0,76
-13,123,3,-163,52,-6,0,-230
-58,142,-1,-551,114,-83,1,690
-36,138,-2,-1180,63,-53,1,1083
-47,125,-6,-1903,82,-80,1,1830
-57,119,-13,-2628,95,-95,1,2562
-57,103,-9,-3431,104,-104,0,3388
-50,95,6,-4273,95,-99,0,-4328
-44,78,13,-5256,112,-104,1,-5372
-56,52,13,-6290,188,-167,1,-6279
-73,19,17,-7419,288,-274,1,-7299
-74,1,20,-8489,290,-331,1,-8480
-77,-17,12,-9392,269,-389,1,9333
-88,-6,62,-10229,168,-370,1,9794
-61,-39,53,-11133,136,-466,1,10761
-64,-44,55,-12130,131,-478,1,11807
-27,-42,60,-13135,53,-504,1,12928
4,-52,23,-14047,-32,-628,0,13456
-5,-64,21,-14711,31,-640,0,15162
-17,-76,32,-15268,46,-610,0,14741
16,-91,23,-15773,-33,-632,0,16276
32,-94,51,-16215,-67,-562,1,15720
32,-101,33,-16521,-55,-573,1,17124
30,-81,11,-16682,-51,-559,1,17267
19,-51,-11,-16745,-20,-534,0,-17224
-16,18,17,-16685,202,-116,0,-16796
-17,40,13,-16516,166,-24,0,-16390
-50,46,10,-16387,258,-101,1,-16755
-65,55,32,-16517,230,-144,1,-16570
-75,45,23,-16777,255,-204,1,-16848
-86,38,45,-17133,243,-251,1,-17081
-99,41,75,-17379,196,-296,1,-16899
-99,20,81,-17346,185,-363,1,-16951
-88,7,86,-17410,149,-398,1,-17693
-63,-23,67,-17553,134,-445,1,17858
-53,-48,83,-17647,67,-515,1,18148
-51,-63,96,-17744,46,-550,1,18219
-33,-75,93,-17936,23,-541,1,17456
-15,-86,75,-18205,0,-568,0,17721
1,-91,64,-18552,-19,-572,0,19015
13,-91,40,-18960,-33,-611,0,18480
20,-100,9,-19309,-25,-635,0,18802
20,-92,-22,-19491,8,-560,0,20061
-5,-37,-4,-19511,114,-560,0,-20043
-12,2,27,-19442,135,-269,0,-19051
-28,18,28,-19283,211,-172,1,-19261
-45,38,33,-19127,211,-139,1,-19144
-54,50,39,-19113,192,-159,1,-19158
-61,46,33,-19174,216,-186,1,-19125
-70,36,33,-19248,245,-222,1,-19269
-71,36,47,-19385,218,-242,1,-19422
-83,40,65,-19460,195,-277,1,-19949
-80,32,81,-19386,162,-324,1,-19046
-83,18,92,-19298,158,-355,1,-19075
-68,-13,73,-19318,142,-443,1,19012
-50,-33,80,-19285,76,-491,1,19120
-40,-48,100,-19218,69,-477,1,19175
-48,-60,97,-19297,81,-508,1,19132
-38,-71,78,-19500,67,-543,1,20056
-29,-77,69,-19828,31,-568,1,20301
-2,-81,48,-20260,-24,-626,0,-19751
-9,-104,28,-20812,2,-667,0,21410
27,-106,15,-21349,-63,-638,1,20825
34,-109,-19,-21801,-16,-584,1,-22336
20,-67,-36,-21955,16,-501,0,21585
-25,-3,19,-21729,255,-318,1,21800
-17,1,34,-21394,157,-258,0,-21053
-29,17,36,-21102,191,-185,1,-21057
-45,30,35,-20958,208,-190,1,-20899
-57,46,40,-20960,200,-181,1,-20895
-74,46,38,-20950,234,-203,1,-20920
-81,39,45,-20926,235,-234,1,-20967
-84,40,59,-20962,208,-262,1,-20600
-78,38,71,-20979,175,-280,1,-20582
-82,31,86,-20912,144,-344,1,-20596
-62,2,77,-20813,127,-406,1,-20696
-43,-18,76,-20825,97,-435,1,20735
-44,-39,80,-20883,85,-506,1,20576
-41,-60,87,-20910,59,-531,1,21443
-27,-65,93,-20924,22,-535,1,21439
-32,-76,76,-21026,58,-539,1,20506
-27,-91,64,-21254,28,-591,1,20820
-8,-100,44,-21614,-4,-630,0,-22098
4,-100,19,-22130,-29,-672,0,21636
20,-99,5,-22698,-30,-647,0,23107
32,-91,-18,-23139,-6,-568,1,-22585
-10,-46,-1,-23230,125,-577,0,-22695
-10,-15,38,-23047,95,-352,0,23333
-3,3,46,-22830,60,-253,0,-22977
-22,10,41,-22640,164,-220,0,-22565
-39,20,40,-22572,217,-200,1,-22573
-59,33,35,-22590,255,-192,1,-22599
-78,40,32,-22637,268,-210,1,-23032
-92,38,31,-22693,265,-247,1,-22843
-91,30,59,-22728,221,-285,1,-22907
-84,25,74,-22693,183,-319,1,-22831
-81,14,83,-22674,167,-352,1,-22888
-71,-10,81,-22746,134,-435,1,23024
-59,-27,77,-22771,114,-476,1,22837
-47,-50,77,-22847,83,-528,1,23347
-59,-58,77,-22969,105,-545,1,23484
