-35,3,86,-936,-35,97,1,-913
-53,10,96,-933,0,90,1,931
-63,12,97,-956,2,91,1,946
-49,18,103,-990,-29,88,1,-992
-52,14,96,-1113,-13,75,1,-1090
-38,-2,71,-1236,-16,41,1,1173
-55,4,83,-1341,1,71,1,1304
-32,6,87,-1422,-41,75,1,-1444
-56,14,95,-1468,9,97,1,1462
-66,21,92,-1390,10,115,1,1311
-36,27,105,-1315,-33,126,1,-1327
-41,39,95,-1258,0,145,1,1067
-76,43,96,-1114,57,138,1,1257
-107,54,110,-818,51,131,1,944
-103,73,113,-500,21,136,1,307
-91,62,77,-337,46,116,1,288
-92,27,39,-449,105,63,1,498
-52,-6,23,-802,115,-18,1,865
-51,-3,32,-1261,73,-16,1,1209
-4,-21,14,-1873,-107,-238,0,-1997
0,-85,-14,-2585,-99,-320,0,-2847
-38,-85,21,-3190,-18,-212,1,-3281
-61,-88,54,-3663,32,-149,1,3748
-49,-51,55,-4030,12,-84,1,4052
-48,-55,39,-4206,31,-92,1,4116
-46,-29,49,-4140,32,-13,1,4100
-49,-19,83,-3913,-12,51,1,3842
-29,14,80,-3512,-37,163,1,-3442
-72,42,124,-3190,12,191,1,3284
-88,41,157,-2894,9,187,1,2847
-105,44,149,-2678,45,146,1,2584
-85,54,140,-2338,0,142,1,2370
-67,61,109,-1811,-11,161,1,-1961
-78,70,95,-1212,23,179,1,1096
-70,65,80,-568,26,183,1,717
-104,73,87,28,61,161,1,-251
-89,65,62,338,58,147,1,-480
-103,65,40,282,78,125,1,-294
-51,46,11,-319,42,174,1,430
-10,19,3,-1088,-34,225,0,-1253
-6,6,21,-2012,-61,63,0,-1997
2,-27,-7,-3019,-133,-313,0,-2667
-13,-70,-4,-3871,-69,-299,0,3640
-13,-91,0,-4421,-60,-260,0,-4137
-48,-61,61,-4543,8,-70,1,4574
-87,-48,68,-4577,96,0,1,-4543
-67,-10,83,-4363,15,81,1,-4432
-66,-1,85,-4008,19,88,1,-4092
-45,29,92,-3665,-12,180,1,-3714
-88,52,121,-3349,18,191,1,3488
-65,56,113,-3035,4,194,1,2838
-113,64,120,-2651,40,183,1,2702
-77,63,122,-2380,21,155,1,2511
-98,68,98,-2062,39,164,1,2250
-62,69,84,-1531,4,199,1,1302
-116,83,92,-813,68,177,1,934
-84,84,70,-460,19,182,1,300
-109,94,75,-273,48,152,0,451
-83,82,25,-730,26,155,1,578
-23,21,-11,-1566,27,136,0,-1670
-13,-8,8,-2422,57,-106,0,2340
5,-17,8,-3338,-196,-235,0,3391
11,-53,0,-4338,-168,-297,0,4419
-19,-86,8,-4989,-33,-268,0,-4635
-37,-63,33,-5242,17,-136,1,5335
-74,-69,42,-5275,57,-78,1,5322
-58,-22,70,-5132,33,36,1,-5224
-74,-25,80,-4861,31,54,1,-4824
-49,9,97,-4450,-27,106,1,-4427
-65,12,108,-4120,-10,129,1,-4285
-54,38,110,-3818,-15,176,1,-3626
-69,45,121,-3511,-4,166,1,-3329
-65,51,118,-3305,6,149,1,3197
-107,48,108,-3059,80,135,1,2832
-120,54,115,-2866,60,116,1,2888
-91,44,83,-2495,53,132,1,2345
-87,64,88,-2095,24,157,1,2278
-77,52,59,-1621,56,162,1,1678
-106,62,68,-1444,74,127,1,1414
-63,43,29,-1908,66,113,1,1867
-56,10,19,-2573,133,36,1,2688
-36,2,25,-3401,79,-7,1,-3387
-20,-33,6,-4182,-17,-225,0,-4243
-26,-65,5,-5023,-45,-254,1,-4881
2,-75,31,-5547,-129,-216,0,5544
-26,-63,36,-5747,-4,-131,1,-5876
-81,-46,51,-5845,101,-17,1,5868
-79,-12,67,-5745,49,81,1,-5654
-55,-8,70,-5637,20,78,1,-5675
